date,time,open,high,low,close,volume
2016-10-24,0,2661.53,2682.72,2656.8,2679.03,12736085.0
2016-10-25,0,2682.5,2694.91,2682.5,2694.77,13716434.0
2016-10-26,0,2695.34,2695.6,2665.22,2675.26,14582296.0
2016-10-27,0,2671.83,2672.16,2657.67,2669.46,10831448.0
2016-10-28,0,2667.38,2675.95,2639.52,2639.58,11118311.0
2016-10-31,0,2630.81,2647.88,2617.56,2644.72,10540121.0
2016-11-01,0,2645.01,2673.16,2642.3,2673.16,11185679.0
2016-11-02,0,2665.48,2673.69,2639.85,2640.58,13007080.0
2016-11-03,0,2629.44,2668.19,2627.15,2649.19,15203682.0
2016-11-04,0,2644.59,2652.4,2620.11,2627.1,12248768.0
2016-11-07,0,2616.41,2623.13,2602.58,2606.78,10409991.0
2016-11-08,0,2619.92,2629.79,2612.86,2627.31,9632787.0
2016-11-09,0,2627.88,2628.19,2562.45,2595.58,12844670.0
2016-11-10,0,2615.43,2627.3,2615.35,2625.71,11518660.0
2016-11-11,0,2625.36,2632.64,2607.38,2632.64,13934448.0
2016-11-14,0,2629.62,2650.83,2621.9,2637.09,13704102.0
2016-11-15,0,2638.02,2653.55,2623.04,2653.55,11882607.0
2016-11-16,0,2666.38,2676.53,2656.51,2657.65,13782292.0
2016-11-17,0,2651.68,2651.68,2626.58,2634.1,10159574.0
2016-11-18,0,2635.3,2639.53,2623.28,2625.83,9752282.0
2016-11-21,0,2622.52,2629.98,2616.72,2623.96,10107263.0
2016-11-22,0,2627.75,2653.28,2624.63,2653.28,12349499.0
2016-11-23,0,2657.01,2659.37,2628.06,2632.13,12962015.0
2016-11-24,0,2627.13,2630.93,2598.16,2602.79,11338472.0
2016-11-25,0,2601.04,2611.79,2564.63,2611.79,11075936.0
2016-11-28,0,2616.89,2618.32,2601.51,2606.08,10129962.0
2016-11-29,0,2604.38,2613.88,2586.77,2586.9,11044984.0
2016-11-30,0,2582.15,2609.19,2576.75,2591.64,10007721.0
2016-12-01,0,2593.58,2602.25,2587.82,2599.12,9363389.0
2016-12-02,0,2598.02,2605.18,2555.88,2559.93,11639967.0
2016-12-05,0,2544.2,2573.28,2535.07,2559.2,8569969.0
2016-12-06,0,2563.71,2573.35,2548.4,2549.75,8768835.0
2016-12-07,0,2550.17,2567.89,2544.22,2567.89,7108550.0
2016-12-08,0,2571.17,2571.82,2550.26,2552.19,7611759.0
2016-12-09,0,2549.53,2551.77,2526.97,2530.91,7795260.0
2016-12-12,0,2528.69,2528.69,2394.73,2397.41,12635682.0
2016-12-13,0,2395.59,2410.58,2373.74,2402.91,8136638.0
2016-12-14,0,2402.94,2406.93,2375.07,2376.56,7600721.0
2016-12-15,0,2369.61,2410.44,2366.73,2392.27,8195802.0
2016-12-16,0,2395.39,2421.6,2392.79,2417.38,7575386.0
2016-12-19,0,2417.99,2417.99,2403.19,2408.44,5948033.0
2016-12-20,0,2408.48,2414.37,2399.29,2409.29,6600961.0
2016-12-21,0,2412.86,2428.72,2412.86,2428.72,6673367.0
2016-12-22,0,2428.9,2432.11,2413.89,2427.74,6991367.0
2016-12-23,0,2428.8,2430.53,2401.38,2404.21,7034512.0
2016-12-26,0,2399.88,2420.33,2371.49,2420.33,7163407.0
2016-12-27,0,2421.82,2429.51,2417.39,2421.82,7099731.0
2016-12-28,0,2421.29,2428.57,2412.28,2415.05,7638236.0
2016-12-29,0,2414.51,2429.74,2411.29,2412.97,7406787.0
2016-12-30,0,2415.03,2420.97,2402.53,2408.98,7209343.0
2017-01-03,0,2411.67,2415.01,2400.91,2407.67,7178494.0
2017-01-04,0,2409.69,2444.89,2408.56,2444.89,9432595.0
2017-01-05,0,2446.96,2450.52,2439.85,2440.36,8284051.0
2017-01-06,0,2439.25,2441.42,2413.34,2415.0,8763289.0
2017-01-09,0,2412.84,2423.95,2406.87,2419.54,7668298.0
2017-01-10,0,2418.49,2427.94,2412.15,2414.97,7664252.0
2017-01-11,0,2413.34,2421.4,2393.94,2396.94,7795301.0
2017-01-12,0,2396.64,2405.85,2381.3,2383.72,7272648.0
2017-01-13,0,2383.37,2386.59,2346.57,2347.79,7439036.0
2017-01-16,0,2343.15,2343.15,2196.77,2256.5,11282046.0
2017-01-17,0,2248.29,2304.84,2228.56,2299.82,8508213.0
2017-01-18,0,2291.37,2297.71,2279.56,2283.08,6273207.0
2017-01-19,0,2276.36,2285.09,2268.14,2273.76,5394887.0
2017-01-20,0,2272.67,2322.37,2269.6,2310.27,7000304.0
2017-01-23,0,2310.63,2333.93,2310.61,2325.48,6113492.0
2017-01-24,0,2325.61,2328.18,2307.85,2308.13,5805606.0
2017-01-25,0,2304.61,2321.57,2303.48,2316.6,5201217.0
2017-01-26,0,2320.84,2332.27,2320.84,2328.83,4337405.0
2017-02-03,0,2331.46,2333.6,2318.77,2325.86,4680263.0
2017-02-06,0,2325.41,2353.77,2321.43,2353.77,6234379.0
2017-02-07,0,2352.23,2359.82,2338.69,2354.16,6945324.0
2017-02-08,0,2349.36,2371.88,2342.86,2371.66,7542452.0
2017-02-09,0,2372.09,2394.52,2371.57,2390.12,9415460.0
2017-02-10,0,2388.41,2391.1,2373.48,2375.82,8155986.0
2017-02-13,0,2374.55,2392.02,2370.28,2387.38,7574827.0
2017-02-14,0,2393.44,2401.91,2390.35,2397.48,7505048.0
2017-02-15,0,2397.21,2405.42,2369.5,2373.14,7886424.0
2017-02-16,0,2370.54,2389.45,2365.93,2386.23,7423706.0
2017-02-17,0,2385.92,2392.3,2360.65,2365.52,7823833.0
2017-02-20,0,2365.78,2385.27,2360.22,2385.27,7901883.0
2017-02-21,0,2386.14,2413.36,2385.65,2412.77,10369327.0
2017-02-22,0,2413.77,2425.17,2407.27,2425.17,11022995.0
2017-02-23,0,2424.3,2431.18,2413.84,2431.18,11965494.0
2017-02-24,0,2432.49,2441.35,2428.57,2437.01,13472864.0
2017-02-27,0,2436.68,2447.97,2426.27,2429.64,12398997.0
2017-02-28,0,2428.64,2436.32,2416.03,2426.8,10874493.0
2017-03-01,0,2424.25,2436.01,2419.52,2431.37,11276259.0
2017-03-02,0,2433.92,2437.82,2415.72,2415.72,10749478.0
2017-03-03,0,2409.79,2439.0,2404.86,2434.09,12292600.0
2017-03-06,0,2439.06,2473.52,2439.06,2473.48,14224912.0
2017-03-07,0,2475.65,2493.21,2470.77,2493.21,13262926.0
2017-03-08,0,2489.14,2489.21,2471.24,2477.73,9860094.0
2017-03-09,0,2476.91,2477.15,2461.99,2466.78,11611225.0
2017-03-10,0,2466.14,2483.5,2461.84,2473.16,10926369.0
2017-03-13,0,2472.68,2497.05,2458.41,2497.05,11681907.0
2017-03-14,0,2490.79,2497.73,2478.44,2481.51,13399650.0
2017-03-15,0,2473.84,2490.38,2465.28,2485.72,12854460.0
2017-03-16,0,2487.45,2501.59,2487.45,2501.0,12829964.0
2017-03-17,0,2502.47,2511.15,2472.24,2472.44,14364419.0
2017-03-20,0,2470.81,2485.87,2465.29,2485.87,11788092.0
2017-03-21,0,2482.86,2492.09,2479.34,2492.09,10453346.0
2017-03-22,0,2482.6,2490.23,2468.65,2483.11,12113482.0
2017-03-23,0,2483.18,2493.01,2454.26,2482.12,11662425.0
2017-03-24,0,2479.92,2492.83,2477.41,2485.91,10428509.0
2017-03-27,0,2485.58,2491.14,2474.49,2475.92,9781047.0
2017-03-28,0,2474.59,2479.62,2466.32,2471.51,8720593.0
2017-03-29,0,2473.12,2476.46,2453.21,2453.57,9979927.0
2017-03-30,0,2451.25,2455.18,2406.14,2410.18,11381769.0
2017-03-31,0,2412.78,2431.95,2412.78,2431.73,9334458.0
2017-04-05,0,2435.0,2482.6,2435.0,2482.6,13082840.0
2017-04-06,0,2487.96,2490.31,2474.7,2485.35,11352928.0
2017-04-07,0,2486.26,2495.61,2480.08,2486.15,11292225.0
2017-04-10,0,2478.54,2478.58,2442.16,2444.04,14251468.0
2017-04-11,0,2441.6,2456.77,2411.62,2453.99,13642696.0
2017-04-12,0,2451.9,2458.73,2433.18,2433.76,12654335.0
2017-04-13,0,2429.36,2452.86,2428.96,2443.09,9142680.0
2017-04-14,0,2444.52,2445.14,2410.51,2411.56,10981203.0
2017-04-17,0,2406.98,2412.19,2383.64,2392.26,11961753.0
2017-04-18,0,2386.26,2395.67,2357.49,2360.36,11999342.0
2017-04-19,0,2352.78,2353.61,2318.56,2348.25,11929629.0
2017-04-20,0,2347.25,2356.5,2325.02,2341.18,9850429.0
2017-04-21,0,2337.57,2348.73,2319.59,2321.68,8260221.0
2017-04-24,0,2313.55,2314.19,2260.82,2266.13,9430968.0
2017-04-25,0,2261.03,2292.09,2261.03,2276.71,9909425.0
2017-04-26,0,2278.01,2296.25,2278.01,2289.14,10628770.0
2017-04-27,0,2284.67,2313.7,2255.29,2309.77,14072376.0
2017-04-28,0,2303.83,2323.04,2301.5,2321.49,10651987.0
2017-05-02,0,2321.75,2326.51,2311.39,2326.23,10352261.0
2017-05-03,0,2323.75,2331.63,2308.9,2320.61,13273090.0
2017-05-04,0,2314.5,2338.73,2304.19,2315.98,12518073.0
2017-05-05,0,2308.32,2310.58,2283.22,2283.22,12068727.0
2017-05-08,0,2279.6,2285.9,2240.85,2240.85,10884449.0
2017-05-09,0,2231.13,2257.94,2218.33,2256.93,10847053.0
2017-05-10,0,2258.53,2274.17,2221.36,2222.94,11378196.0
2017-05-11,0,2210.21,2218.18,2164.66,2215.32,11820616.0
2017-05-12,0,2212.18,2216.32,2193.41,2211.35,10022291.0
2017-05-15,0,2218.18,2234.87,2218.18,2225.69,9850437.0
2017-05-16,0,2221.09,2281.86,2207.63,2281.86,14603933.0
