date,time,open,high,low,close,volume
2017-05-02,0,3232.37,3262.98,3223.58,3262.98,14126391.0
2017-05-03,0,3266.54,3279.0,3232.44,3247.71,14631845.0
2017-05-04,0,3238.32,3301.14,3227.91,3247.65,16738458.0
2017-05-05,0,3243.96,3252.05,3202.99,3202.99,15203951.0
2017-05-08,0,3195.68,3208.94,3121.47,3121.47,13846350.0
2017-05-09,0,3103.42,3137.22,3077.47,3132.99,11096996.0
2017-05-10,0,3134.83,3148.72,3050.85,3050.85,12330492.0
2017-05-11,0,3035.23,3055.05,2959.79,3054.98,13668078.0
2017-05-12,0,3044.57,3073.89,3017.23,3061.65,11103719.0
2017-05-15,0,3062.16,3085.04,3061.89,3067.88,10855530.0
2017-05-16,0,3063.45,3180.07,3050.59,3180.07,16031769.0
2017-05-17,0,3192.91,3203.6,3180.61,3186.68,16090968.0
2017-05-18,0,3157.63,3206.12,3154.29,3163.78,14505268.0
2017-05-19,0,3159.41,3166.67,3125.96,3151.33,12394106.0
2017-05-22,0,3136.77,3153.29,3080.0,3090.37,11711816.0
2017-05-23,0,3077.5,3088.11,2989.93,2990.68,13263326.0
2017-05-24,0,2974.85,3031.28,2942.87,3031.28,11893330.0
2017-05-25,0,3019.73,3053.4,2963.4,3041.43,14554753.0
2017-05-26,0,3034.31,3066.82,3022.36,3024.49,14696638.0
2017-05-31,0,3057.36,3066.92,3006.53,3007.77,12217497.0
2017-06-01,0,2992.83,2996.12,2907.06,2907.06,12138371.0
2017-06-02,0,2897.96,2958.6,2876.7,2949.17,11496254.0
2017-06-05,0,2950.05,2994.45,2950.05,2988.31,10398568.0
2017-06-06,0,2985.35,2998.07,2973.98,2992.83,10257205.0
2017-06-07,0,2990.38,3068.65,2989.6,3066.46,14804680.0
2017-06-08,0,3064.14,3078.12,3054.38,3062.18,13365361.0
2017-06-09,0,3058.72,3067.1,3026.64,3063.34,11145726.0
2017-06-12,0,3044.04,3052.99,3013.07,3015.46,10244160.0
2017-06-13,0,3011.52,3086.35,3010.25,3084.75,13162854.0
2017-06-14,0,3085.46,3098.78,3070.83,3079.67,14272723.0
2017-06-15,0,3073.49,3116.42,3072.9,3105.87,12313534.0
2017-06-16,0,3103.57,3120.1,3097.85,3103.24,12766725.0
2017-06-19,0,3099.76,3114.14,3094.63,3114.14,9952775.0
2017-06-20,0,3123.27,3161.66,3123.27,3147.43,14637485.0
2017-06-21,0,3148.46,3154.4,3125.75,3153.37,11443377.0
2017-06-22,0,3150.44,3162.63,3087.81,3087.81,14251193.0
2017-06-23,0,3079.28,3102.74,3040.05,3102.74,13431079.0
2017-06-26,0,3100.33,3144.81,3095.35,3144.81,12772117.0
2017-06-27,0,3140.56,3149.38,3122.68,3131.56,10159053.0
2017-06-28,0,3126.92,3126.92,3104.08,3115.69,10516403.0
2017-06-29,0,3121.37,3137.56,3120.57,3129.55,8878936.0
2017-06-30,0,3123.99,3151.11,3115.12,3149.3,12380306.0
2017-07-03,0,3152.43,3183.43,3152.25,3183.43,12253162.0
2017-07-04,0,3186.01,3197.4,3177.64,3184.2,12821680.0
2017-07-05,0,3180.52,3211.53,3174.57,3211.53,14732887.0
2017-07-06,0,3213.48,3257.85,3210.82,3241.39,19956205.0
2017-07-07,0,3237.48,3258.57,3229.31,3257.38,18427781.0
2017-07-10,0,3257.1,3257.1,3222.46,3227.61,17559206.0
2017-07-11,0,3209.79,3216.28,3152.32,3153.06,14522302.0
2017-07-12,0,3148.97,3175.93,3119.22,3175.93,14842718.0
2017-07-13,0,3177.42,3177.42,3140.25,3150.75,14101198.0
2017-07-14,0,3144.96,3157.56,3126.26,3133.21,15382798.0
2017-07-17,0,3121.49,3121.49,2954.18,2954.18,19835368.0
2017-07-18,0,2940.99,2974.01,2918.8,2973.34,11819062.0
2017-07-19,0,2967.58,3007.3,2954.87,3006.66,14265907.0
2017-07-20,0,3003.86,3058.26,3001.33,3036.03,16848408.0
2017-07-21,0,3025.53,3051.39,3022.74,3038.91,14360724.0
2017-07-24,0,3033.69,3050.07,3021.3,3046.32,14791901.0
2017-07-25,0,3038.37,3055.91,3022.97,3046.43,16463923.0
2017-07-26,0,3047.39,3051.85,3022.04,3051.75,17452127.0
2017-07-27,0,3041.16,3094.29,3024.75,3089.74,18005339.0
2017-07-28,0,3079.28,3110.04,3077.71,3097.24,18258057.0
2017-07-31,0,3095.46,3116.16,3089.28,3115.99,19452121.0
2017-08-01,0,3114.96,3140.52,3105.83,3126.47,18301735.0
2017-08-02,0,3130.29,3135.04,3103.08,3116.36,20405389.0
2017-08-03,0,3105.88,3141.9,3103.06,3116.5,16548024.0
2017-08-04,0,3112.13,3117.72,3082.26,3082.26,16536231.0
2017-08-07,0,3076.78,3113.96,3076.78,3113.96,12962664.0
2017-08-08,0,3113.67,3124.3,3103.74,3112.02,14202951.0
2017-08-09,0,3105.47,3128.75,3101.35,3127.29,14412873.0
2017-08-10,0,3125.31,3133.01,3079.09,3094.12,14696735.0
2017-08-11,0,3075.34,3092.47,3046.61,3052.7,15027609.0
2017-08-14,0,3060.87,3137.62,3060.87,3137.62,15279692.0
2017-08-15,0,3141.0,3155.01,3133.38,3155.01,16453565.0
2017-08-16,0,3149.8,3167.31,3132.58,3162.23,15639053.0
2017-08-17,0,3159.48,3178.44,3148.57,3177.66,15018481.0
2017-08-18,0,3156.41,3183.57,3148.86,3159.64,14634429.0
2017-08-21,0,3159.21,3185.09,3159.21,3185.09,14896847.0
2017-08-22,0,3180.4,3184.31,3159.2,3165.45,15386496.0
2017-08-23,0,3161.8,3182.65,3160.9,3166.69,13918254.0
2017-08-24,0,3172.72,3182.91,3153.86,3163.59,14035494.0
2017-08-25,0,3155.61,3186.37,3151.19,3182.78,13008470.0
2017-08-28,0,3182.01,3229.2,3182.01,3223.51,16077088.0
2017-08-29,0,3218.81,3229.51,3206.69,3214.16,16405681.0
2017-08-30,0,3212.92,3224.13,3209.72,3218.28,14720441.0
2017-08-31,0,3218.5,3231.94,3213.89,3231.94,16530626.0
2017-09-01,0,3232.38,3255.45,3225.3,3255.45,16675562.0
2017-09-04,0,3254.39,3292.73,3249.05,3289.01,18410124.0
