date,time,open,high,low,close,volume
2015-09-07,0,1224.89,1255.49,1189.99,1198.36,3965847.0
2015-09-08,0,1189.09,1229.46,1175.26,1227.77,2896772.0
2015-09-09,0,1229.78,1260.38,1223.79,1255.1,4083687.0
2015-09-10,0,1239.03,1261.76,1233.89,1237.61,3156702.0
2015-09-11,0,1231.08,1242.65,1214.05,1227.0,3106510.0
2015-09-14,0,1227.5,1234.34,1164.46,1167.9,3974947.0
2015-09-15,0,1152.86,1171.32,1130.63,1137.13,3205366.0
2015-09-16,0,1141.6,1210.87,1137.48,1200.93,3224971.0
2015-09-17,0,1191.82,1212.44,1176.36,1177.77,3900297.0
2015-09-18,0,1182.3,1191.87,1172.26,1185.94,2753694.0
2015-09-21,0,1176.73,1210.84,1171.48,1210.82,3098816.0
2015-09-22,0,1212.29,1226.82,1208.08,1216.79,3513741.0
2015-09-23,0,1201.04,1207.95,1189.37,1194.1,2421250.0
2015-09-24,0,1197.24,1208.28,1192.84,1205.1,2291863.0
2015-09-25,0,1201.97,1209.26,1174.56,1183.69,2440114.0
2015-09-28,0,1182.94,1191.93,1170.83,1191.93,1938916.0
2015-09-29,0,1180.54,1190.53,1176.63,1186.06,2666990.0
2015-09-30,0,1188.26,1194.79,1185.13,1188.27,2478765.0
2015-10-08,0,1219.98,1235.03,1216.63,1227.3,3927816.0
2015-10-09,0,1227.98,1245.41,1223.6,1242.72,3807586.0
2015-10-12,0,1248.01,1298.24,1248.01,1291.16,5783941.0
2015-10-13,0,1282.98,1296.69,1277.69,1294.57,4507946.0
2015-10-14,0,1295.61,1304.51,1282.35,1286.25,4760890.0
2015-10-15,0,1282.88,1309.16,1282.5,1309.16,4827504.0
2015-10-16,0,1314.93,1319.27,1294.44,1313.58,5054122.0
2015-10-19,0,1313.64,1314.2,1292.14,1303.31,4574598.0
2015-10-20,0,1301.45,1317.79,1297.07,1317.79,4662571.0
2015-10-21,0,1317.78,1325.38,1256.96,1259.84,5738593.0
2015-10-22,0,1259.52,1288.22,1257.82,1287.72,4182402.0
2015-10-23,0,1294.24,1321.21,1291.38,1317.26,4941943.0
2015-10-26,0,1325.53,1333.77,1312.33,1327.74,5816112.0
2015-10-27,0,1319.11,1332.23,1287.97,1326.85,4686482.0
2015-10-28,0,1319.98,1332.79,1304.0,1307.64,3942029.0
2015-10-29,0,1313.55,1330.68,1308.3,1321.64,3364034.0
2015-10-30,0,1324.15,1336.84,1310.07,1325.76,4077445.0
2015-11-02,0,1305.06,1340.64,1294.46,1313.27,6052193.0
2015-11-03,0,1316.34,1334.46,1314.49,1321.39,5476996.0
2015-11-04,0,1326.63,1374.51,1326.63,1374.5,7527204.0
2015-11-05,0,1374.38,1386.41,1361.76,1368.34,8043110.0
2015-11-06,0,1365.94,1380.3,1365.07,1379.26,5547766.0
2015-11-09,0,1377.17,1398.38,1364.63,1393.27,6805419.0
2015-11-10,0,1388.83,1395.04,1368.13,1379.28,5994894.0
2015-11-11,0,1380.75,1389.03,1372.36,1389.03,5524528.0
2015-11-12,0,1392.67,1393.89,1372.85,1386.2,5687826.0
2015-11-13,0,1374.69,1377.55,1353.38,1360.61,5492974.0
2015-11-16,0,1337.53,1368.71,1336.38,1368.71,3563320.0
2015-11-17,0,1377.9,1393.49,1368.26,1374.87,5654026.0
2015-11-18,0,1374.66,1379.46,1363.07,1370.21,4134801.0
2015-11-19,0,1373.96,1386.69,1368.81,1386.48,3921123.0
2015-11-20,0,1386.25,1388.5,1372.06,1381.54,4318076.0
2015-11-23,0,1378.98,1384.96,1372.04,1374.88,4619763.0
2015-11-24,0,1372.52,1383.78,1367.29,1383.4,4064003.0
2015-11-25,0,1382.25,1396.4,1379.9,1395.58,4473170.0
2015-11-26,0,1399.62,1402.18,1379.26,1382.15,5163190.0
2015-11-27,0,1377.4,1378.55,1303.39,1311.02,5752548.0
2015-11-30,0,1314.47,1323.97,1271.92,1308.05,4367721.0
2015-12-01,0,1308.52,1326.13,1301.69,1324.97,3184158.0
2015-12-02,0,1327.29,1348.71,1321.0,1348.49,4474189.0
2015-12-03,0,1345.76,1362.45,1343.27,1362.24,4009964.0
2015-12-04,0,1356.28,1366.84,1350.55,1366.41,4771295.0
2015-12-07,0,1370.26,1382.6,1362.94,1379.67,5610228.0
2015-12-08,0,1372.84,1372.84,1339.29,1341.62,4334792.0
2015-12-09,0,1336.96,1347.61,1332.77,1341.25,3613900.0
2015-12-10,0,1341.44,1351.49,1331.76,1333.77,3998236.0
2015-12-11,0,1330.21,1333.65,1316.59,1331.44,3425993.0
2015-12-14,0,1321.85,1355.52,1319.45,1355.52,3725590.0
2015-12-15,0,1356.96,1367.67,1355.94,1364.09,4182878.0
2015-12-16,0,1366.6,1375.8,1361.86,1363.98,3784914.0
2015-12-17,0,1370.52,1389.49,1370.52,1389.49,5426740.0
2015-12-18,0,1390.72,1411.4,1386.8,1408.81,6057167.0
2015-12-21,0,1410.55,1478.0,1409.75,1474.1,9157454.0
2015-12-22,0,1478.55,1486.62,1465.09,1485.61,7430564.0
2015-12-23,0,1486.36,1496.71,1463.72,1469.06,6454583.0
2015-12-24,0,1466.07,1473.18,1444.9,1464.3,4617734.0
2015-12-25,0,1465.83,1468.38,1445.31,1457.39,4024741.0
2015-12-28,0,1462.69,1466.23,1420.82,1420.82,5187588.0
2015-12-29,0,1419.92,1436.47,1412.38,1436.47,3413477.0
2015-12-30,0,1438.84,1449.18,1435.43,1445.67,3971469.0
2015-12-31,0,1446.49,1453.31,1431.03,1432.52,3447110.0
2016-01-04,0,1432.41,1432.41,1335.56,1337.2,3698441.0
2016-01-05,0,1303.69,1363.8,1300.93,1352.26,5599675.0
2016-01-06,0,1354.29,1383.7,1350.36,1381.62,4620985.0
2016-01-07,0,1360.49,1360.49,1283.67,1285.92,1180404.0
2016-01-08,0,1313.97,1334.23,1256.9,1317.29,5001072.0
2016-01-11,0,1299.77,1328.26,1257.93,1258.61,5416407.0
2016-01-12,0,1260.09,1275.29,1234.11,1252.43,4348054.0
2016-01-13,0,1257.35,1273.12,1226.18,1226.45,3774688.0
2016-01-14,0,1199.47,1260.88,1194.27,1256.64,3751764.0
2016-01-15,0,1250.38,1257.69,1212.36,1219.4,3214450.0
2016-01-18,0,1198.14,1237.41,1197.81,1224.15,2843727.0
2016-01-19,0,1220.93,1259.89,1217.73,1258.39,3544540.0
2016-01-20,0,1250.12,1260.84,1226.22,1234.85,3319870.0
2016-01-21,0,1219.37,1246.27,1200.7,1200.87,2802422.0
2016-01-22,0,1214.8,1220.73,1186.29,1207.62,2498609.0
2016-01-25,0,1217.81,1233.68,1215.92,1227.92,2389223.0
2016-01-26,0,1220.64,1237.29,1168.96,1175.68,3814409.0
2016-01-27,0,1183.95,1187.16,1126.99,1168.74,3578636.0
2016-01-28,0,1165.21,1177.72,1144.76,1149.37,2940795.0
2016-01-29,0,1147.75,1188.69,1146.75,1182.07,2846865.0
2016-02-01,0,1177.34,1198.31,1175.21,1186.42,2979295.0
2016-02-02,0,1187.91,1210.81,1187.91,1208.62,2679062.0
2016-02-03,0,1196.9,1210.55,1186.59,1207.8,2175517.0
2016-02-04,0,1210.99,1226.38,1210.79,1216.11,2558758.0
2016-02-05,0,1217.9,1221.05,1205.05,1205.05,2075793.0
2016-02-15,0,1172.6,1197.01,1172.0,1191.23,1751293.0
2016-02-16,0,1196.18,1229.7,1196.18,1228.92,2712087.0
2016-02-17,0,1228.15,1239.98,1221.02,1236.71,3281431.0
2016-02-18,0,1241.61,1244.36,1227.38,1229.09,3115864.0
2016-02-19,0,1226.24,1236.64,1222.72,1231.34,2367617.0
2016-02-22,0,1241.43,1253.18,1235.85,1253.18,3143528.0
2016-02-23,0,1254.58,1260.85,1235.15,1254.06,3361560.0
2016-02-24,0,1247.49,1261.66,1239.37,1259.03,3272887.0
2016-02-25,0,1254.72,1255.13,1173.41,1181.62,4089179.0
2016-02-26,0,1189.19,1211.43,1179.09,1202.05,2933386.0
2016-02-29,0,1200.35,1200.35,1149.41,1166.49,3536204.0
2016-03-01,0,1166.29,1195.14,1160.24,1191.19,3009877.0
2016-03-02,0,1180.96,1229.98,1180.96,1227.77,3736013.0
2016-03-03,0,1219.45,1247.95,1216.95,1230.02,5161562.0
2016-03-04,0,1224.24,1246.36,1218.05,1234.91,5018879.0
2016-03-07,0,1244.2,1266.01,1237.31,1250.55,4017014.0
2016-03-08,0,1246.57,1246.57,1203.49,1236.98,3341210.0
2016-03-09,0,1214.89,1230.06,1202.08,1213.0,2531335.0
2016-03-10,0,1212.87,1240.02,1212.87,1222.64,2616729.0
2016-03-11,0,1214.46,1231.65,1207.57,1218.82,1914394.0
2016-03-14,0,1229.41,1256.19,1229.41,1240.33,3471505.0
2016-03-15,0,1234.29,1237.65,1219.17,1226.58,2420100.0
2016-03-16,0,1227.43,1232.19,1202.38,1214.63,1995497.0
2016-03-17,0,1219.87,1243.16,1213.44,1236.93,2969317.0
2016-03-18,0,1240.78,1269.51,1237.24,1265.53,5024463.0
2016-03-21,0,1272.55,1291.89,1271.93,1289.86,5817381.0
2016-03-22,0,1281.87,1312.54,1274.33,1299.5,5086168.0
2016-03-23,0,1296.26,1308.92,1290.42,1301.98,3610491.0
2016-03-24,0,1294.4,1321.89,1289.55,1299.94,4489487.0
2016-03-25,0,1296.94,1315.79,1296.94,1309.88,3305516.0
2016-03-28,0,1316.62,1349.6,1316.62,1326.69,4685935.0
2016-03-29,0,1325.06,1326.88,1294.36,1305.15,2944130.0
2016-03-30,0,1315.01,1334.37,1311.25,1334.26,3417562.0
2016-03-31,0,1338.5,1341.23,1328.23,1333.47,3301879.0
2016-04-01,0,1327.41,1329.11,1303.81,1314.92,2997986.0
2016-04-05,0,1315.49,1338.01,1313.46,1337.2,3925144.0
2016-04-06,0,1333.56,1347.33,1330.3,1345.6,3579982.0
2016-04-07,0,1347.44,1349.94,1313.18,1313.18,3585380.0
2016-04-08,0,1304.92,1312.08,1285.26,1298.58,3165692.0
2016-04-11,0,1308.72,1325.66,1308.72,1313.78,4464344.0
2016-04-12,0,1314.85,1315.88,1292.56,1301.61,3442712.0
2016-04-13,0,1305.0,1328.08,1305.0,1315.05,4566723.0
2016-04-14,0,1320.61,1326.99,1312.09,1326.65,3432320.0
2016-04-15,0,1327.2,1328.76,1318.42,1325.61,3030651.0
2016-04-18,0,1320.91,1320.91,1302.06,1307.51,2646487.0
2016-04-19,0,1314.67,1318.6,1298.84,1306.37,2431426.0
2016-04-20,0,1311.54,1313.6,1246.14,1268.26,4335532.0
2016-04-21,0,1265.05,1284.05,1262.09,1270.42,3000009.0
2016-04-22,0,1264.67,1285.87,1263.07,1285.34,2835058.0
2016-04-25,0,1283.35,1295.59,1277.86,1290.45,2566495.0
2016-04-26,0,1290.15,1303.13,1288.96,1302.84,3207334.0
2016-04-27,0,1304.65,1313.53,1301.66,1306.1,3071807.0
2016-04-28,0,1301.33,1304.6,1275.38,1290.9,3129043.0
2016-04-29,0,1294.97,1312.15,1294.51,1302.33,3366688.0
2016-05-03,0,1304.84,1368.49,1304.1,1368.48,5030677.0
2016-05-04,0,1365.44,1378.87,1357.94,1359.93,4840822.0
2016-05-05,0,1357.33,1367.43,1353.31,1363.22,3218986.0
2016-05-06,0,1364.9,1369.2,1316.73,1316.73,3985710.0
2016-05-09,0,1309.8,1320.81,1299.8,1307.2,3656900.0
2016-05-10,0,1300.6,1330.89,1300.15,1322.82,3558082.0
2016-05-11,0,1328.92,1391.69,1328.89,1367.78,7675336.0
2016-05-12,0,1348.39,1364.49,1323.94,1357.15,4991067.0
2016-05-13,0,1352.11,1381.01,1340.7,1354.62,3915998.0
2016-05-16,0,1348.41,1382.46,1344.82,1382.45,4994491.0
2016-05-17,0,1387.41,1387.94,1359.93,1359.93,4707091.0
2016-05-18,0,1350.31,1350.42,1312.13,1331.37,4047610.0
2016-05-19,0,1327.54,1341.5,1321.49,1324.08,3538958.0
2016-05-20,0,1315.59,1330.89,1309.11,1330.83,2997168.0
2016-05-23,0,1331.08,1343.58,1331.08,1343.58,3279641.0
2016-05-24,0,1343.2,1343.2,1312.34,1321.46,2977927.0
2016-05-25,0,1328.23,1331.74,1300.49,1304.46,2705998.0
2016-05-26,0,1303.52,1309.26,1279.31,1302.61,2584320.0
2016-05-27,0,1302.07,1311.98,1297.53,1305.17,2846665.0
2016-05-30,0,1298.85,1312.89,1286.74,1302.61,2300234.0
