date,time,open,high,low,close,volume
2015-09-07,0,2256.42,2329.77,2241.17,2261.97,25723230.0
2015-09-08,0,2229.67,2368.24,2204.08,2364.1,24526260.0
2015-09-09,0,2373.84,2480.75,2373.84,2450.2,36646416.0
2015-09-10,0,2398.6,2444.23,2384.93,2390.92,25085298.0
2015-09-11,0,2388.01,2452.27,2388.01,2428.24,22191402.0
2015-09-14,0,2442.96,2447.49,2228.17,2230.82,25998265.0
2015-09-15,0,2152.59,2206.42,2083.35,2090.13,22550305.0
2015-09-16,0,2100.77,2254.15,2099.62,2248.85,27006000.0
2015-09-17,0,2261.49,2355.22,2235.57,2245.87,33036294.0
2015-09-18,0,2263.93,2305.51,2223.3,2286.75,22470328.0
2015-09-21,0,2249.31,2396.45,2239.99,2396.45,25627189.0
2015-09-22,0,2400.5,2439.32,2358.12,2400.27,28351936.0
2015-09-23,0,2353.69,2425.07,2350.42,2390.21,24039027.0
2015-09-24,0,2406.81,2447.65,2394.49,2422.35,24087297.0
2015-09-25,0,2404.29,2418.04,2289.89,2307.33,22933937.0
2015-09-28,0,2315.12,2409.95,2288.16,2407.75,18554721.0
2015-09-29,0,2365.84,2410.8,2344.01,2369.59,20817047.0
2015-09-30,0,2383.77,2396.82,2329.18,2366.4,16291113.0
2015-10-08,0,2456.57,2507.11,2433.9,2486.47,24661828.0
2015-10-09,0,2484.32,2532.87,2477.33,2517.08,23412567.0
2015-10-12,0,2540.59,2670.39,2538.11,2639.51,33849951.0
2015-10-13,0,2624.69,2689.4,2614.86,2678.17,27581677.0
2015-10-14,0,2663.64,2689.11,2629.27,2638.25,27964171.0
2015-10-15,0,2631.01,2751.78,2629.86,2751.46,31772595.0
2015-10-16,0,2769.6,2799.1,2737.07,2795.88,33043601.0
2015-10-19,0,2814.19,2822.4,2745.57,2789.1,33158344.0
2015-10-20,0,2782.93,2889.35,2780.37,2875.37,31727190.0
2015-10-21,0,2870.16,2885.29,2674.08,2680.99,39758683.0
2015-10-22,0,2687.4,2808.25,2687.4,2799.87,30366135.0
2015-10-23,0,2824.68,2882.23,2791.67,2863.14,37743975.0
2015-10-26,0,2902.06,2906.0,2828.98,2876.39,36534063.0
2015-10-27,0,2850.23,2949.53,2761.31,2929.97,32273620.0
2015-10-28,0,2916.99,2950.29,2837.92,2850.68,28393679.0
2015-10-29,0,2873.79,2908.67,2809.83,2859.88,22103281.0
2015-10-30,0,2850.32,2926.29,2805.42,2869.26,23780813.0
2015-11-02,0,2792.81,2908.59,2784.02,2806.2,23840851.0
2015-11-03,0,2818.15,2841.3,2777.96,2801.37,18015602.0
2015-11-04,0,2821.77,2962.56,2821.77,2962.56,31142010.0
2015-11-05,0,2965.67,3013.0,2921.96,2952.0,40766581.0
2015-11-06,0,2969.28,3069.77,2969.28,3059.34,37170188.0
2015-11-09,0,3044.38,3151.64,3010.47,3127.73,39959922.0
2015-11-10,0,3111.33,3182.15,3102.09,3139.07,34105541.0
2015-11-11,0,3145.38,3206.38,3133.57,3197.9,34596008.0
2015-11-12,0,3228.84,3238.29,3143.58,3185.41,38555672.0
