date,time,open,high,low,close,volume
2012-11-23,0,1121.26,1127.2,1117.26,1122.26,2608416.0
2012-11-26,0,1122.39,1123.38,1105.39,1107.26,2917588.0
2012-11-27,0,1102.18,1102.18,1069.98,1071.35,3845760.0
2012-11-28,0,1066.26,1066.26,1046.47,1049.08,3835988.0
2012-11-29,0,1048.48,1059.76,1040.01,1041.47,3279791.0
2012-11-30,0,1041.33,1054.41,1038.78,1054.17,3630300.0
2012-12-03,0,1052.24,1058.71,1027.69,1028.36,3774035.0
2012-12-04,0,1025.73,1043.61,1016.18,1043.14,3916241.0
2012-12-05,0,1041.81,1089.87,1036.52,1084.04,6978193.0
2012-12-06,0,1083.56,1090.13,1073.68,1079.47,4365003.0
2012-12-07,0,1078.85,1102.71,1075.06,1101.43,6368630.0
2012-12-10,0,1102.87,1121.68,1099.67,1120.89,6820775.0
2012-12-11,0,1118.19,1120.92,1110.35,1111.73,5219349.0
2012-12-12,0,1110.99,1115.02,1097.84,1109.21,4415130.0
2012-12-13,0,1106.66,1110.83,1096.24,1096.85,4371426.0
2012-12-14,0,1094.42,1142.78,1094.42,1142.19,8920417.0
2012-12-17,0,1143.11,1147.76,1133.33,1142.11,9167470.0
2012-12-18,0,1140.67,1154.4,1133.57,1138.78,8432988.0
2012-12-19,0,1136.62,1149.9,1134.21,1147.07,7153485.0
2012-12-20,0,1144.18,1151.68,1133.15,1150.53,6855086.0
2012-12-21,0,1150.33,1165.91,1146.48,1154.13,7142921.0
2012-12-24,0,1153.28,1165.3,1152.05,1165.3,5901847.0
2012-12-25,0,1162.7,1193.29,1161.09,1189.8,9244194.0
2012-12-26,0,1190.02,1210.6,1188.38,1210.6,8137741.0
2012-12-27,0,1213.71,1217.79,1197.01,1201.77,8693253.0
2012-12-28,0,1201.59,1214.32,1195.41,1214.32,7616559.0
2012-12-31,0,1215.84,1228.01,1213.64,1228.01,8547745.0
2013-01-04,0,1234.8,1236.71,1199.47,1210.59,8868262.0
2013-01-07,0,1210.23,1225.94,1204.28,1225.94,8973949.0
2013-01-08,0,1227.03,1251.55,1223.61,1247.64,10671618.0
2013-01-09,0,1247.24,1263.94,1242.12,1253.3,10511996.0
2013-01-10,0,1253.11,1265.3,1251.29,1262.58,10153836.0
2013-01-11,0,1264.3,1268.81,1239.02,1242.19,10986866.0
2013-01-14,0,1240.92,1294.09,1240.92,1293.84,12009511.0
2013-01-15,0,1295.39,1325.48,1295.39,1319.58,14067497.0
2013-01-16,0,1319.66,1328.34,1297.04,1318.92,12231494.0
2013-01-17,0,1313.47,1313.86,1294.31,1300.24,9094161.0
2013-01-18,0,1303.58,1323.66,1299.47,1321.27,9334363.0
2013-01-21,0,1323.01,1329.37,1315.55,1326.39,9278633.0
2013-01-22,0,1325.41,1325.41,1294.14,1305.2,10201500.0
2013-01-23,0,1301.51,1311.54,1290.5,1307.99,8144708.0
2013-01-24,0,1309.77,1322.24,1269.9,1281.09,11883126.0
2013-01-25,0,1279.15,1286.76,1272.64,1276.81,6887313.0
2013-01-28,0,1278.24,1308.11,1278.24,1308.11,9248104.0
2013-01-29,0,1308.78,1324.44,1307.01,1320.79,10252529.0
2013-01-30,0,1319.39,1323.2,1310.17,1320.98,9613518.0
2013-01-31,0,1321.96,1325.07,1306.76,1311.95,9584350.0
2013-02-01,0,1306.99,1322.86,1304.48,1319.36,9213541.0
2013-02-04,0,1321.11,1326.93,1300.19,1304.36,10243479.0
2013-02-05,0,1299.1,1321.06,1297.71,1321.04,8505146.0
2013-02-06,0,1322.27,1338.04,1321.51,1333.79,7941206.0
2013-02-07,0,1334.36,1354.99,1332.39,1352.71,8492482.0
2013-02-08,0,1352.71,1378.37,1352.71,1371.84,8151879.0
2013-02-18,0,1381.55,1384.5,1369.04,1380.47,9856859.0
2013-02-19,0,1379.26,1383.18,1348.42,1353.71,9008748.0
2013-02-20,0,1353.11,1385.47,1351.06,1385.46,8733032.0
2013-02-21,0,1376.73,1376.73,1345.72,1355.81,10271737.0
