date,time,open,high,low,close,volume
2013-01-07,0,920.98,937.34,918.66,937.34,3046235.0
2013-01-08,0,935.68,956.45,933.6,950.43,3662040.0
2013-01-09,0,947.4,959.83,940.66,950.12,3554792.0
2013-01-10,0,950.55,961.95,949.86,958.52,3340387.0
2013-01-11,0,959.87,968.99,943.79,946.38,3750536.0
2013-01-14,0,948.31,986.9,948.31,985.78,4081744.0
2013-01-15,0,988.84,1010.19,988.84,1005.44,4639258.0
2013-01-16,0,1004.17,1006.32,980.6,997.69,3686586.0
2013-01-17,0,998.27,1001.45,986.68,991.21,2924027.0
2013-01-18,0,993.68,1008.73,989.77,1008.7,2683536.0
2013-01-21,0,1010.74,1016.22,1003.64,1016.22,2700147.0
2013-01-22,0,1018.39,1018.39,988.26,993.74,3064763.0
2013-01-23,0,991.29,995.36,975.86,992.44,2391926.0
2013-01-24,0,993.0,999.71,954.63,963.02,3001570.0
2013-01-25,0,963.55,972.7,961.91,967.67,2007943.0
2013-01-28,0,966.96,994.85,966.96,994.85,2232393.0
2013-01-29,0,995.14,1005.02,995.04,1003.41,2811623.0
2013-01-30,0,1003.85,1005.28,988.04,995.3,2889467.0
2013-01-31,0,991.53,992.69,979.55,987.92,2810045.0
2013-02-01,0,985.88,995.82,982.55,995.51,2378664.0
2013-02-04,0,996.8,999.65,979.37,983.46,2777797.0
2013-02-05,0,978.47,994.27,974.84,993.99,2071893.0
2013-02-06,0,994.34,1009.46,994.34,1006.75,2225538.0
2013-02-07,0,1006.63,1017.79,1003.17,1016.5,2004109.0
2013-02-08,0,1016.14,1037.76,1016.14,1034.26,2500555.0
2013-02-18,0,1038.52,1046.04,1035.13,1044.43,2924293.0
2013-02-19,0,1043.56,1043.79,1023.97,1028.05,2941065.0
2013-02-20,0,1026.08,1061.12,1026.08,1060.98,3250678.0
2013-02-21,0,1056.81,1067.53,1040.82,1050.07,3948491.0
2013-02-22,0,1047.3,1061.89,1046.78,1048.91,2820554.0
2013-02-25,0,1048.63,1068.38,1048.63,1066.62,2807801.0
2013-02-26,0,1062.94,1076.84,1053.66,1055.71,3374882.0
2013-02-27,0,1057.0,1063.8,1038.7,1046.11,2854911.0
2013-02-28,0,1046.31,1070.51,1046.19,1070.51,3026562.0
2013-03-01,0,1070.77,1099.69,1070.42,1099.27,3977104.0
2013-03-04,0,1093.77,1102.31,1063.41,1072.11,3742028.0
2013-03-05,0,1071.02,1109.09,1070.81,1109.09,2960836.0
2013-03-06,0,1111.4,1135.74,1111.4,1135.32,4128689.0
2013-03-07,0,1134.21,1136.05,1101.81,1112.88,3635991.0
2013-03-08,0,1111.17,1116.49,1090.79,1094.31,2609029.0
2013-03-11,0,1091.79,1101.64,1084.57,1098.53,1994172.0
2013-03-12,0,1098.08,1102.09,1040.32,1053.27,3207024.0
2013-03-13,0,1048.93,1050.49,1030.55,1046.81,2153539.0
2013-03-14,0,1045.13,1059.0,1042.44,1053.08,1829871.0
2013-03-15,0,1053.4,1079.25,1047.87,1063.04,2443559.0
2013-03-18,0,1058.84,1068.47,1053.01,1054.57,1911829.0
2013-03-19,0,1052.13,1058.69,1031.82,1049.38,1838866.0
2013-03-20,0,1049.34,1081.17,1049.34,1081.17,2409743.0
2013-03-21,0,1080.18,1102.9,1079.04,1097.65,2716815.0
2013-03-22,0,1097.28,1102.34,1091.89,1099.76,2167141.0
2013-03-25,0,1099.71,1102.29,1088.43,1097.16,2158241.0
2013-03-26,0,1093.69,1093.69,1073.32,1090.31,2272006.0
2013-03-27,0,1089.44,1098.97,1082.31,1089.99,1926163.0
2013-03-28,0,1085.95,1085.95,1061.09,1061.39,2287555.0
2013-03-29,0,1062.35,1067.71,1054.83,1059.92,1914408.0
2013-04-01,0,1059.15,1075.36,1058.47,1071.69,1860944.0
2013-04-02,0,1073.66,1079.53,1038.05,1040.17,2244393.0
2013-04-03,0,1037.83,1042.64,1020.5,1030.31,1795488.0
2013-04-08,0,1019.26,1048.53,1008.74,1048.53,2029773.0
2013-04-09,0,1048.76,1060.61,1048.76,1059.48,1766306.0
2013-04-10,0,1059.78,1060.36,1040.91,1049.66,1835867.0
2013-04-11,0,1052.17,1056.57,1045.03,1046.73,1556840.0
2013-04-12,0,1045.68,1049.82,1036.64,1037.5,1323102.0
2013-04-15,0,1035.66,1035.86,1020.13,1021.41,1133730.0
2013-04-16,0,1011.61,1029.06,1006.59,1029.06,1272120.0
2013-04-17,0,1027.24,1044.67,1026.72,1044.67,1576774.0
2013-04-18,0,1039.86,1051.06,1036.93,1048.58,1627754.0
2013-04-19,0,1049.25,1075.94,1049.25,1072.03,2240785.0
2013-04-22,0,1067.52,1085.89,1066.16,1085.88,2220722.0
2013-04-23,0,1086.04,1086.8,1055.4,1056.56,2274806.0
2013-04-24,0,1056.79,1088.35,1056.05,1086.94,2362883.0
2013-04-25,0,1084.28,1100.99,1073.26,1073.26,2883859.0
2013-04-26,0,1072.22,1076.18,1049.64,1051.87,1929572.0
2013-05-02,0,1047.34,1065.49,1043.66,1065.24,1326066.0
2013-05-03,0,1068.39,1093.29,1068.39,1091.97,2144281.0
2013-05-06,0,1092.77,1119.89,1092.77,1114.91,2970098.0
2013-05-07,0,1112.95,1120.34,1107.18,1110.03,2621727.0
2013-05-08,0,1110.98,1127.84,1110.76,1127.84,2890616.0
2013-05-09,0,1127.6,1140.78,1122.71,1138.55,3834186.0
2013-05-10,0,1138.33,1145.04,1129.71,1144.03,3565832.0
2013-05-13,0,1148.2,1158.26,1140.3,1158.18,3284153.0
2013-05-14,0,1156.42,1157.74,1134.91,1141.8,2959978.0
2013-05-15,0,1142.36,1170.61,1141.13,1170.61,3347120.0
2013-05-16,0,1169.34,1184.02,1154.92,1159.94,4506497.0
2013-05-17,0,1156.51,1181.49,1152.37,1176.62,3716686.0
2013-05-20,0,1178.31,1207.51,1178.31,1207.24,4826072.0
2013-05-21,0,1208.08,1231.58,1205.8,1231.58,5175147.0
2013-05-22,0,1229.41,1232.12,1197.84,1203.44,4701126.0
2013-05-23,0,1200.19,1227.62,1196.06,1205.04,3930404.0
2013-05-24,0,1205.95,1235.58,1205.95,1235.58,4005690.0
2013-05-27,0,1237.16,1247.29,1233.84,1242.27,4794529.0
2013-05-28,0,1241.19,1241.19,1199.04,1205.21,4560201.0
2013-05-29,0,1203.55,1222.66,1203.5,1222.66,3629418.0
2013-05-30,0,1218.97,1232.67,1216.19,1230.48,3540965.0
2013-05-31,0,1231.0,1241.6,1224.48,1230.46,3859141.0
2013-06-03,0,1230.38,1234.79,1205.78,1208.04,3407340.0
2013-06-04,0,1209.51,1210.09,1168.64,1181.06,3271262.0
2013-06-05,0,1180.75,1194.34,1179.84,1190.88,2560974.0
2013-06-06,0,1185.35,1185.42,1170.62,1171.58,2690649.0
2013-06-07,0,1172.95,1187.94,1157.65,1168.49,2753264.0
2013-06-13,0,1160.91,1160.91,1118.79,1156.39,2677561.0
2013-06-14,0,1162.19,1201.75,1162.19,1200.7,3295735.0
2013-06-17,0,1210.48,1228.9,1206.34,1212.12,3645733.0
2013-06-18,0,1216.65,1220.92,1191.34,1216.86,3360498.0
2013-06-19,0,1207.58,1215.53,1199.78,1215.53,3019627.0
2013-06-20,0,1210.49,1216.23,1171.74,1173.9,3344801.0
2013-06-21,0,1151.89,1173.4,1125.76,1168.5,3279079.0
2013-06-24,0,1166.42,1166.42,1093.16,1105.27,3373613.0
2013-06-25,0,1094.89,1118.89,1028.03,1113.44,3883540.0
2013-06-26,0,1110.81,1164.91,1107.79,1164.75,4331042.0
2013-06-27,0,1168.59,1180.84,1132.04,1134.99,4482895.0
2013-06-28,0,1127.33,1153.68,1106.61,1117.81,3279443.0
2013-07-01,0,1114.97,1159.42,1111.32,1159.42,2640384.0
2013-07-02,0,1160.36,1194.21,1159.33,1190.97,3582913.0
2013-07-03,0,1186.23,1208.48,1166.53,1203.06,3655281.0
2013-07-04,0,1194.32,1209.91,1182.48,1189.11,3331668.0
2013-07-05,0,1189.81,1197.55,1162.71,1162.71,3150523.0
2013-07-08,0,1141.9,1142.07,1103.54,1112.18,3094731.0
2013-07-09,0,1108.78,1124.61,1102.56,1122.55,2662006.0
2013-07-10,0,1118.35,1147.59,1118.35,1147.59,2824939.0
2013-07-11,0,1148.07,1175.21,1142.78,1167.51,3504224.0
2013-07-12,0,1167.46,1197.11,1164.53,1176.4,3829619.0
2013-07-15,0,1175.17,1213.71,1175.17,1213.71,4050223.0
2013-07-16,0,1216.03,1231.18,1211.2,1229.27,4245600.0
2013-07-17,0,1226.63,1239.1,1207.45,1214.53,4798104.0
2013-07-18,0,1213.9,1235.76,1207.05,1230.91,4202026.0
2013-07-19,0,1228.53,1248.0,1199.57,1199.57,4514715.0
2013-07-22,0,1196.72,1248.43,1190.51,1248.43,3721226.0
2013-07-23,0,1259.67,1283.57,1259.67,1283.57,5464819.0
2013-07-24,0,1280.33,1310.12,1277.6,1306.05,5419424.0
2013-07-25,0,1302.48,1306.43,1246.75,1246.89,5071585.0
2013-07-26,0,1244.66,1262.87,1227.25,1254.95,3641171.0
2013-07-29,0,1250.73,1268.4,1240.16,1242.95,3491911.0
2013-07-30,0,1241.12,1250.43,1196.35,1230.03,3373696.0
2013-07-31,0,1231.97,1248.54,1224.73,1237.22,2912902.0
2013-08-01,0,1237.13,1290.04,1237.13,1290.04,4611396.0
2013-08-02,0,1293.65,1311.35,1291.07,1291.88,5451293.0
2013-08-05,0,1290.05,1312.02,1288.66,1311.07,4306051.0
2013-08-06,0,1310.49,1325.29,1306.21,1321.1,4421180.0
