date,time,open,high,low,close,volume
2010-11-26,0,4545.19,4554.82,4473.38,4510.9,19341690.0
2010-11-29,0,4503.79,4526.54,4454.16,4509.03,17274416.0
2010-11-30,0,4502.4,4528.51,4311.0,4438.15,24124678.0
2010-12-01,0,4424.71,4458.61,4400.52,4438.55,14807931.0
2010-12-02,0,4508.92,4522.23,4463.05,4463.05,16997316.0
2010-12-03,0,4473.44,4501.43,4440.75,4476.5,13783622.0
2010-12-06,0,4485.57,4502.73,4437.08,4461.48,14685141.0
2010-12-07,0,4446.27,4546.58,4397.65,4530.52,16053753.0
2010-12-08,0,4529.26,4573.4,4503.98,4512.17,15746272.0
2010-12-09,0,4493.29,4516.81,4435.31,4435.31,16720721.0
2010-12-10,0,4406.81,4497.03,4397.6,4479.42,15453548.0
2010-12-13,0,4506.55,4635.19,4506.55,4635.19,23642267.0
2010-12-14,0,4652.32,4664.79,4626.85,4658.59,22387614.0
2010-12-15,0,4658.78,4676.79,4616.56,4623.27,19354245.0
2010-12-16,0,4616.43,4645.6,4602.75,4608.31,15896556.0
2010-12-17,0,4606.9,4625.04,4587.82,4610.65,12360499.0
2010-12-20,0,4627.57,4645.8,4459.79,4545.98,19976387.0
2010-12-21,0,4554.25,4655.5,4536.07,4655.5,23629635.0
2010-12-22,0,4665.2,4699.54,4605.63,4622.87,21143739.0
2010-12-23,0,4621.53,4635.59,4558.86,4562.83,17068766.0
2010-12-24,0,4542.26,4567.62,4496.58,4530.28,15061369.0
2010-12-27,0,4538.39,4607.52,4427.37,4430.86,18881066.0
2010-12-28,0,4409.3,4425.32,4327.63,4332.82,15450014.0
2010-12-29,0,4338.8,4361.23,4302.14,4361.23,12244109.0
2010-12-30,0,4358.23,4394.39,4311.59,4372.39,13673038.0
2010-12-31,0,4380.36,4479.28,4379.22,4475.24,16208775.0
2011-01-04,0,4511.02,4571.1,4501.39,4565.2,22649038.0
2011-01-05,0,4543.33,4577.05,4523.17,4557.7,19531918.0
2011-01-06,0,4560.07,4591.42,4536.44,4546.48,16155601.0
2011-01-07,0,4539.44,4604.77,4506.91,4531.44,20104835.0
2011-01-10,0,4528.56,4551.75,4429.92,4440.6,15797158.0
2011-01-11,0,4420.6,4466.97,4391.19,4457.27,13796117.0
2011-01-12,0,4468.4,4509.02,4423.78,4477.26,14555119.0
2011-01-13,0,4491.22,4497.33,4444.32,4461.82,11233498.0
2011-01-14,0,4450.6,4450.6,4383.07,4403.51,12779271.0
2011-01-17,0,4365.63,4381.54,4202.41,4210.02,15644209.0
2011-01-18,0,4196.19,4224.34,4173.26,4214.1,9795668.0
2011-01-19,0,4218.74,4318.54,4201.93,4314.08,12777262.0
2011-01-20,0,4302.63,4302.63,4162.66,4162.66,13921695.0
2011-01-21,0,4154.05,4267.84,4146.75,4209.17,14316133.0
2011-01-24,0,4215.05,4224.97,4154.06,4167.71,12430085.0
2011-01-25,0,4164.56,4188.75,4133.33,4159.07,9514810.0
2011-01-26,0,4161.34,4221.4,4161.34,4210.98,8856169.0
2011-01-27,0,4172.84,4284.0,4146.14,4278.34,15714040.0
2011-01-28,0,4274.86,4321.61,4264.91,4305.86,13704220.0
2011-01-31,0,4301.81,4351.4,4289.45,4348.19,12855455.0
2011-02-01,0,4360.78,4362.22,4321.16,4341.19,10014785.0
2011-02-09,0,4310.12,4356.21,4275.37,4291.87,12377645.0
2011-02-10,0,4281.72,4408.45,4277.48,4407.27,15747873.0
2011-02-11,0,4406.2,4473.94,4394.62,4449.31,19512642.0
2011-02-14,0,4457.29,4610.35,4457.29,4598.28,28704294.0
2011-02-15,0,4605.17,4650.16,4588.3,4590.01,24193413.0
2011-02-16,0,4581.77,4676.63,4577.66,4676.63,23631329.0
2011-02-17,0,4683.01,4711.67,4619.83,4667.04,24163280.0
2011-02-18,0,4652.84,4652.84,4589.17,4605.97,18433056.0
2011-02-21,0,4572.33,4694.73,4568.32,4694.73,21147229.0
2011-02-22,0,4703.96,4703.96,4544.88,4546.81,25107901.0
2011-02-23,0,4533.29,4575.62,4518.06,4557.75,15885650.0
2011-02-25,0,4587.74,4620.54,4536.24,4599.73,15740383.0
2011-02-28,0,4609.18,4696.8,4584.46,4694.3,22198045.0
2011-03-01,0,4696.73,4729.71,4674.63,4700.91,25741577.0
2011-03-02,0,4675.39,4684.96,4604.15,4673.67,19763388.0
2011-03-03,0,4676.26,4704.43,4623.08,4623.08,21228378.0
2011-03-04,0,4627.68,4705.22,4626.31,4702.49,19783904.0
2011-03-07,0,4721.43,4799.39,4721.43,4793.95,33419431.0
2011-03-08,0,4795.56,4799.14,4755.71,4793.35,25255222.0
2011-03-09,0,4799.09,4816.26,4771.53,4795.08,21773462.0
2011-03-10,0,4783.61,4783.61,4726.26,4728.19,22013815.0
2011-03-11,0,4700.56,4748.47,4677.52,4684.54,19728528.0
2011-03-14,0,4679.83,4728.87,4666.81,4728.87,18822707.0
2011-03-15,0,4713.37,4713.37,4560.94,4658.46,25652500.0
2011-03-16,0,4653.11,4727.86,4648.97,4720.19,25441127.0
2011-03-17,0,4675.16,4701.91,4617.62,4634.65,22560571.0
2011-03-18,0,4677.64,4693.62,4643.33,4661.01,16490660.0
2011-03-21,0,4663.53,4681.19,4614.08,4632.8,16487695.0
2011-03-22,0,4644.94,4654.0,4573.96,4645.72,14299778.0
2011-03-23,0,4642.68,4710.1,4634.54,4708.33,18193134.0
2011-03-24,0,4715.81,4726.49,4691.66,4693.55,16396523.0
2011-03-25,0,4700.73,4770.42,4697.18,4758.79,22462810.0
2011-03-28,0,4782.01,4806.95,4739.69,4746.95,26470348.0
2011-03-29,0,4737.59,4760.69,4681.94,4685.33,27114455.0
2011-03-30,0,4684.63,4717.9,4642.27,4684.7,20468644.0
2011-03-31,0,4682.04,4686.77,4605.96,4625.17,18540601.0
2011-04-01,0,4623.03,4680.31,4606.24,4680.31,15148480.0
2011-04-06,0,4663.04,4714.83,4652.15,4708.95,23496519.0
2011-04-07,0,4710.61,4773.4,4703.71,4763.51,23494665.0
2011-04-08,0,4760.97,4825.62,4747.43,4824.29,20170672.0
2011-04-11,0,4839.07,4868.22,4803.64,4807.25,30187639.0
2011-04-12,0,4799.75,4885.04,4795.67,4829.02,31910038.0
2011-04-13,0,4808.38,4868.79,4772.83,4868.79,25325856.0
2011-04-14,0,4875.35,4888.11,4836.67,4847.34,26914623.0
2011-04-15,0,4829.13,4850.18,4783.27,4837.68,24689924.0
2011-04-18,0,4822.41,4867.87,4813.85,4859.03,27287769.0
2011-04-19,0,4816.82,4849.81,4786.76,4807.71,32947251.0
2011-04-20,0,4797.53,4814.17,4762.4,4775.67,23605993.0
2011-04-21,0,4791.17,4837.76,4783.84,4829.04,24162602.0
2011-04-22,0,4828.25,4847.38,4788.65,4799.84,20444904.0
2011-04-25,0,4784.45,4784.45,4709.79,4712.77,25157596.0
2011-04-26,0,4693.5,4705.8,4630.58,4659.65,18603536.0
2011-04-27,0,4671.54,4694.29,4579.81,4615.3,17219670.0
2011-04-28,0,4626.19,4640.76,4512.33,4513.25,17902257.0
2011-04-29,0,4513.59,4589.72,4511.6,4589.72,13661515.0
2011-05-03,0,4588.62,4639.82,4552.79,4639.82,13549167.0
