date,time,open,high,low,close,volume
2012-11-19,0,2148.85,2152.5,2123.31,2152.5,2801136.0
2012-11-20,0,2157.96,2165.41,2144.2,2145.48,2753432.0
2012-11-21,0,2146.31,2164.22,2121.01,2164.22,3233139.0
2012-11-22,0,2157.76,2159.51,2136.37,2141.59,2684155.0
2012-11-23,0,2145.04,2154.05,2135.97,2146.74,2616665.0
2012-11-26,0,2142.79,2143.73,2113.13,2116.33,2971116.0
2012-11-27,0,2107.8,2107.8,2052.94,2057.12,3924058.0
2012-11-28,0,2049.46,2049.46,2012.69,2014.84,3904538.0
2012-11-29,0,2014.01,2033.2,2000.46,2001.76,3401213.0
2012-11-30,0,2001.1,2025.81,1999.96,2025.04,3534849.0
2012-12-03,0,2022.88,2032.88,1974.32,1975.97,3786326.0
2012-12-04,0,1971.45,2002.39,1954.66,2002.39,4002726.0
2012-12-05,0,1998.0,2084.11,1987.18,2073.12,7059763.0
2012-12-06,0,2074.5,2082.38,2053.04,2062.55,4420197.0
2012-12-07,0,2061.61,2104.5,2055.19,2102.47,6528665.0
2012-12-10,0,2105.84,2137.33,2097.26,2135.48,7016587.0
2012-12-11,0,2130.17,2135.02,2113.73,2120.71,5352029.0
2012-12-12,0,2119.38,2125.96,2094.8,2113.37,4537940.0
2012-12-13,0,2108.59,2114.11,2088.67,2090.02,4544267.0
2012-12-14,0,2085.47,2174.72,2085.47,2171.35,9043204.0
2012-12-17,0,2173.51,2182.26,2152.12,2169.25,9195190.0
2012-12-18,0,2167.07,2186.7,2149.33,2158.32,8409166.0
2012-12-19,0,2155.33,2176.81,2148.69,2172.67,7210582.0
2012-12-20,0,2166.91,2180.86,2146.97,2177.81,7098348.0
2012-12-21,0,2178.0,2206.42,2170.83,2188.75,7180725.0
2012-12-24,0,2188.03,2207.96,2185.87,2206.93,5879921.0
2012-12-25,0,2202.78,2258.47,2197.79,2253.3,9338961.0
2012-12-26,0,2254.38,2288.99,2248.96,2288.99,8079695.0
2012-12-27,0,2293.62,2300.75,2263.24,2271.92,8580607.0
2012-12-28,0,2272.81,2294.95,2259.66,2294.95,7626799.0
2012-12-31,0,2297.7,2321.12,2293.22,2321.12,8841253.0
2013-01-04,0,2331.39,2333.2,2262.6,2285.42,9029127.0
2013-01-07,0,2285.57,2307.8,2277.19,2307.3,8996974.0
2013-01-08,0,2309.71,2356.06,2305.73,2350.47,10721331.0
2013-01-09,0,2350.34,2388.03,2344.59,2371.85,10664047.0
2013-01-10,0,2370.11,2387.46,2361.86,2381.31,10165539.0
2013-01-11,0,2382.86,2387.64,2334.71,2340.21,11019501.0
2013-01-14,0,2338.43,2435.02,2338.43,2434.87,12249436.0
2013-01-15,0,2438.65,2496.5,2438.52,2485.24,14549587.0
2013-01-16,0,2485.87,2504.65,2447.83,2485.01,12466922.0
