date,time,open,high,low,close,volume
2015-06-19,0,6790.87,6913.54,6621.35,6645.36,9843346.0
2015-06-23,0,6617.89,6718.74,6251.27,6711.37,10180710.0
2015-06-24,0,6751.34,6826.49,6499.98,6650.32,10009667.0
2015-06-25,0,6682.16,6707.33,6173.81,6229.87,10703073.0
2015-06-26,0,5954.48,5954.48,5672.93,5677.3,9062022.0
2015-06-29,0,5651.47,5681.24,5172.5,5209.54,10832112.0
2015-06-30,0,4900.01,5551.72,4795.9,5536.91,18095230.0
2015-07-01,0,5466.21,5755.77,5236.56,5252.21,16863161.0
2015-07-02,0,5211.7,5289.87,4919.93,5001.96,14276397.0
2015-07-03,0,4759.86,5200.04,4638.03,4814.18,16347220.0
2015-07-06,0,5123.2,5123.2,4476.38,4580.18,17694654.0
2015-07-07,0,4374.57,4412.16,4312.92,4312.92,7437637.0
2015-07-08,0,4232.75,4299.01,4232.75,4293.04,12655634.0
2015-07-09,0,4218.58,4424.15,4218.58,4424.15,7955553.0
2015-07-10,0,4499.67,4593.99,4490.6,4593.99,5011073.0
2015-07-13,0,4723.57,4840.14,4681.76,4840.14,7668288.0
2015-07-14,0,4929.63,5083.0,4913.86,4928.16,10367024.0
2015-07-15,0,5007.51,5007.51,4698.27,4714.44,17674087.0
2015-07-16,0,4567.4,4895.98,4410.77,4752.31,17958066.0
2015-07-17,0,4781.07,5061.36,4761.82,5027.88,16277120.0
2015-07-20,0,5104.53,5275.73,5040.9,5174.7,19655674.0
2015-07-21,0,5092.29,5278.29,5050.49,5214.61,15737120.0
2015-07-22,0,5222.23,5358.51,5171.07,5300.37,15573387.0
2015-07-23,0,5304.55,5440.74,5238.24,5433.38,15549990.0
2015-07-24,0,5464.82,5556.88,5299.6,5337.17,16812741.0
2015-07-27,0,5197.94,5346.12,4936.81,4938.28,16292631.0
2015-07-28,0,4648.86,4945.93,4583.08,4682.59,17725663.0
2015-07-29,0,4753.06,4926.32,4516.03,4922.71,17181158.0
2015-07-30,0,4885.35,4977.95,4684.83,4696.17,15647924.0
2015-07-31,0,4588.02,4765.13,4529.8,4614.8,12560987.0
2015-08-03,0,4472.8,4512.27,4296.97,4338.53,11491524.0
2015-08-04,0,4333.82,4598.39,4309.35,4598.39,12256794.0
2015-08-05,0,4603.4,4662.95,4468.4,4506.76,14152767.0
2015-08-06,0,4365.91,4514.47,4352.15,4433.17,9151515.0
2015-08-07,0,4484.56,4660.08,4477.94,4643.89,12772596.0
2015-08-10,0,4712.98,4928.92,4679.68,4898.1,14852977.0
2015-08-11,0,4915.01,5014.22,4874.9,4929.64,14408447.0
