date,time,open,high,low,close,volume
2015-09-07,0,1586.56,1639.67,1554.65,1561.67,4276861.0
2015-09-08,0,1551.03,1630.55,1524.88,1628.31,3520882.0
2015-09-09,0,1637.87,1691.82,1632.15,1674.46,5092215.0
2015-09-10,0,1647.43,1683.55,1637.63,1647.51,3187445.0
2015-09-11,0,1653.91,1685.56,1646.73,1668.07,3318059.0
2015-09-14,0,1674.19,1678.04,1539.8,1545.21,3460073.0
2015-09-15,0,1494.37,1532.44,1451.36,1454.0,3112839.0
2015-09-16,0,1457.7,1568.41,1451.33,1559.75,3794297.0
2015-09-17,0,1563.75,1617.57,1542.55,1542.55,4634842.0
2015-09-18,0,1561.08,1583.25,1533.33,1571.44,3853000.0
2015-09-21,0,1551.78,1649.17,1546.51,1648.37,4911177.0
2015-09-22,0,1658.71,1675.18,1629.67,1655.65,4797299.0
2015-09-23,0,1625.48,1674.19,1619.6,1649.26,4221919.0
2015-09-24,0,1663.92,1687.19,1655.73,1666.44,4450908.0
2015-09-25,0,1658.69,1677.05,1589.48,1600.88,4611375.0
2015-09-28,0,1605.3,1659.16,1578.17,1657.83,3364068.0
2015-09-29,0,1634.2,1654.77,1603.33,1622.06,3235997.0
2015-09-30,0,1631.7,1654.16,1604.89,1631.44,2953551.0
2015-10-08,0,1690.03,1725.76,1678.01,1710.75,4898215.0
2015-10-09,0,1711.18,1754.48,1705.79,1743.87,5117416.0
2015-10-12,0,1756.25,1838.49,1754.64,1817.24,6280213.0
2015-10-13,0,1805.46,1835.34,1797.38,1829.66,5169771.0
2015-10-14,0,1824.15,1849.38,1798.54,1804.11,4867537.0
2015-10-15,0,1803.05,1881.07,1800.63,1878.26,5945848.0
2015-10-16,0,1885.73,1911.08,1863.94,1894.16,5954281.0
2015-10-19,0,1899.41,1899.41,1847.21,1874.27,5740500.0
2015-10-20,0,1879.48,1964.08,1879.48,1959.99,7846829.0
2015-10-21,0,1967.54,1969.56,1823.15,1832.43,8867383.0
2015-10-22,0,1839.93,1909.46,1839.93,1902.51,6869591.0
2015-10-23,0,1927.68,1967.77,1910.28,1957.78,7282516.0
2015-10-26,0,1991.5,2006.41,1954.7,1985.54,8733393.0
2015-10-27,0,1962.77,2041.24,1910.04,2029.9,7983787.0
2015-10-28,0,2025.53,2045.03,1956.02,1963.76,6931720.0
2015-10-29,0,1974.11,2007.91,1941.82,1975.49,5173353.0
2015-10-30,0,1971.57,2007.7,1945.6,1974.93,6181288.0
2015-11-02,0,1917.84,1980.56,1904.39,1907.2,6239518.0
2015-11-03,0,1911.04,1934.16,1883.25,1897.5,4624436.0
2015-11-04,0,1913.03,2020.83,1913.03,2020.13,6642696.0
2015-11-05,0,2021.25,2054.23,1998.2,2020.19,8440205.0
2015-11-06,0,2025.91,2097.97,2025.91,2097.97,8164011.0
2015-11-09,0,2084.58,2136.42,2047.24,2124.57,9202017.0
2015-11-10,0,2107.71,2144.7,2094.57,2124.68,7835201.0
2015-11-11,0,2124.69,2193.56,2107.44,2193.18,8269084.0
2015-11-12,0,2195.43,2200.83,2145.31,2165.53,8219088.0
2015-11-13,0,2137.72,2141.5,2073.39,2095.24,6562366.0
2015-11-16,0,2063.76,2157.54,2059.08,2157.54,5588062.0
2015-11-17,0,2180.38,2190.68,2109.61,2117.8,8435422.0
2015-11-18,0,2119.63,2131.64,2065.81,2071.47,5609350.0
2015-11-19,0,2081.03,2154.52,2081.03,2154.52,7173402.0
2015-11-20,0,2177.45,2206.85,2158.1,2190.72,9342985.0
2015-11-23,0,2187.22,2197.31,2141.14,2147.39,7506111.0
2015-11-24,0,2157.92,2187.16,2123.42,2187.16,6411517.0
2015-11-25,0,2203.28,2240.74,2197.3,2235.08,7485089.0
2015-11-26,0,2238.75,2243.17,2188.66,2198.02,6981890.0
2015-11-27,0,2209.23,2218.48,2064.6,2082.11,7807383.0
2015-11-30,0,2090.23,2112.47,1975.85,2099.87,6265042.0
2015-12-01,0,2093.49,2107.52,2062.04,2080.27,4216325.0
2015-12-02,0,2084.66,2094.69,2016.27,2072.51,4771810.0
2015-12-03,0,2077.94,2119.89,2073.87,2119.89,4447181.0
2015-12-04,0,2112.37,2136.51,2091.38,2100.62,5164760.0
2015-12-07,0,2108.74,2130.54,2093.6,2122.09,4103288.0
2015-12-08,0,2110.32,2114.32,2071.52,2100.1,5662592.0
2015-12-09,0,2086.49,2107.05,2073.9,2088.18,4948936.0
2015-12-10,0,2091.51,2139.33,2091.51,2115.66,4887494.0
2015-12-11,0,2116.7,2134.07,2098.58,2100.28,4030014.0
2015-12-14,0,2069.75,2132.03,2060.29,2132.03,3729669.0
2015-12-15,0,2140.59,2187.62,2140.59,2178.79,5192395.0
2015-12-16,0,2185.57,2197.84,2167.64,2179.89,6004611.0
2015-12-17,0,2189.22,2228.91,2189.22,2228.91,6615532.0
2015-12-18,0,2225.27,2237.19,2198.45,2218.31,5966502.0
2015-12-21,0,2213.66,2241.24,2200.61,2234.58,5363522.0
2015-12-22,0,2236.39,2252.75,2218.45,2247.72,4825425.0
2015-12-23,0,2242.56,2246.71,2191.27,2196.12,5633668.0
2015-12-24,0,2188.19,2197.4,2149.19,2189.12,3733692.0
2015-12-25,0,2191.03,2221.74,2191.03,2209.59,3146832.0
2015-12-28,0,2225.85,2249.08,2166.98,2166.98,5316665.0
2015-12-29,0,2164.65,2199.57,2147.44,2199.57,3824514.0
2015-12-30,0,2199.95,2237.17,2195.09,2226.52,4773721.0
2015-12-31,0,2223.9,2226.77,2167.75,2168.01,3810904.0
2016-01-04,0,2166.62,2173.3,1982.08,1985.19,3941083.0
2016-01-05,0,1859.83,1986.53,1859.83,1942.82,5743852.0
2016-01-06,0,1957.81,1976.17,1917.7,1975.85,4094550.0
2016-01-07,0,1931.88,1931.88,1808.79,1810.27,1088340.0
2016-01-08,0,1842.19,1868.15,1728.32,1803.08,4370212.0
2016-01-11,0,1760.13,1789.17,1686.01,1686.4,4063766.0
2016-01-12,0,1691.81,1720.29,1651.32,1699.94,3718564.0
2016-01-13,0,1708.07,1722.95,1645.24,1647.06,3350701.0
2016-01-14,0,1598.12,1720.54,1595.73,1716.52,3990616.0
2016-01-15,0,1703.42,1724.03,1652.91,1664.88,3422871.0
2016-01-18,0,1633.47,1727.73,1632.79,1709.16,3092895.0
2016-01-19,0,1706.69,1758.19,1695.64,1755.82,3995222.0
