date,time,open,high,low,close,volume
2015-09-07,0,1710.55,1756.14,1681.46,1689.04,20423241.0
2015-09-08,0,1669.57,1738.28,1649.87,1733.4,15393295.0
2015-09-09,0,1736.78,1792.48,1732.35,1774.87,28207654.0
2015-09-10,0,1748.19,1776.28,1743.54,1748.18,18089717.0
2015-09-11,0,1747.13,1765.26,1729.45,1749.34,13884710.0
2015-09-14,0,1760.64,1764.76,1640.56,1650.01,18338443.0
2015-09-15,0,1614.07,1644.18,1570.05,1574.38,15890047.0
2015-09-16,0,1581.48,1678.6,1572.25,1669.13,18162947.0
2015-09-17,0,1664.09,1702.04,1632.71,1633.01,20492723.0
2015-09-18,0,1647.07,1664.87,1631.6,1657.96,13845629.0
2015-09-21,0,1638.64,1706.05,1634.75,1706.05,15988279.0
2015-09-22,0,1711.46,1733.94,1694.79,1714.89,18493202.0
2015-09-23,0,1689.24,1719.99,1686.53,1698.0,15393645.0
2015-09-24,0,1706.13,1723.12,1697.05,1714.07,14091654.0
2015-09-25,0,1708.44,1720.86,1655.92,1666.22,14983396.0
2015-09-28,0,1671.35,1706.87,1652.52,1703.95,11965222.0
2015-09-29,0,1678.76,1702.26,1673.24,1684.04,13233415.0
2015-09-30,0,1701.18,1709.53,1681.53,1697.6,12353292.0
2015-10-08,0,1757.12,1778.06,1747.01,1761.66,18209877.0
2015-10-09,0,1759.26,1778.3,1748.98,1769.73,15991451.0
2015-10-12,0,1775.56,1844.85,1774.35,1826.21,24897029.0
2015-10-13,0,1813.14,1839.75,1805.88,1834.79,18344980.0
2015-10-14,0,1825.85,1835.61,1800.38,1801.84,17613019.0
2015-10-15,0,1797.89,1850.37,1797.89,1849.22,20194767.0
2015-10-16,0,1858.4,1870.49,1836.71,1866.98,22846595.0
2015-10-19,0,1874.44,1894.48,1867.07,1889.88,25507642.0
2015-10-20,0,1891.18,1916.15,1872.31,1916.15,27727595.0
2015-10-21,0,1917.02,1926.94,1803.05,1812.16,33417695.0
2015-10-22,0,1810.22,1871.59,1803.78,1866.95,24575023.0
2015-10-23,0,1877.17,1919.44,1867.53,1913.17,27394150.0
2015-10-26,0,1932.11,1936.94,1897.0,1915.38,25063123.0
2015-10-27,0,1902.34,1928.29,1844.65,1916.94,23579280.0
2015-10-28,0,1906.7,1925.69,1863.11,1871.72,21324348.0
2015-10-29,0,1883.67,1905.64,1859.75,1889.79,17398563.0
2015-10-30,0,1888.08,1912.77,1859.83,1887.42,18106104.0
2015-11-02,0,1853.3,1908.26,1850.33,1859.29,18371736.0
2015-11-03,0,1864.99,1874.33,1837.79,1854.43,14564076.0
2015-11-04,0,1861.49,1936.83,1861.42,1936.83,23453131.0
2015-11-05,0,1936.49,1968.11,1926.87,1946.88,30372465.0
2015-11-06,0,1952.58,1991.95,1952.58,1987.97,25766973.0
2015-11-09,0,1979.76,2023.86,1967.69,2011.47,28096808.0
2015-11-10,0,2003.99,2031.52,1992.96,2018.74,26058280.0
2015-11-11,0,2023.56,2030.51,2002.02,2025.83,23197690.0
2015-11-12,0,2033.95,2038.25,1999.37,2022.1,24138833.0
2015-11-13,0,1995.45,2016.44,1963.95,1986.54,24536523.0
2015-11-16,0,1940.77,1999.4,1939.75,1999.4,19339804.0
2015-11-17,0,2012.49,2024.65,1973.33,1981.45,29326031.0
2015-11-18,0,1987.95,1989.69,1941.18,1945.24,20649862.0
2015-11-19,0,1954.59,1992.81,1949.71,1992.81,18079298.0
2015-11-20,0,2000.6,2008.75,1982.04,1999.24,20386034.0
2015-11-23,0,2002.41,2029.41,1995.5,2001.95,20514073.0
2015-11-24,0,1998.34,2005.93,1971.65,2005.93,15368089.0
2015-11-25,0,2005.95,2025.37,1998.23,2022.72,18079968.0
2015-11-26,0,2029.88,2033.06,2002.71,2008.46,18712114.0
2015-11-27,0,1997.09,2000.88,1873.24,1887.06,21564958.0
2015-11-30,0,1894.03,1909.85,1810.9,1895.12,17445534.0
2015-12-01,0,1895.28,1925.6,1885.72,1912.5,15942758.0
2015-12-02,0,1910.52,1953.35,1891.81,1943.23,19030676.0
2015-12-03,0,1942.66,1970.58,1940.25,1967.71,15528156.0
2015-12-04,0,1956.45,1971.22,1942.97,1951.96,17081292.0
2015-12-07,0,1957.75,2000.1,1947.94,1997.06,19425976.0
2015-12-08,0,1983.3,1984.8,1945.25,1947.36,17300855.0
2015-12-09,0,1939.31,1965.35,1939.07,1958.02,15089994.0
2015-12-10,0,1958.01,1987.7,1955.99,1962.08,15243009.0
2015-12-11,0,1952.51,1967.28,1940.58,1950.48,13146494.0
2015-12-14,0,1934.82,1987.41,1932.59,1987.41,14074550.0
2015-12-15,0,1988.2,2011.3,1987.47,2000.4,14292576.0
2015-12-16,0,2008.55,2014.8,1989.28,1993.91,13448860.0
2015-12-17,0,2006.76,2045.24,2006.43,2043.29,21124789.0
2015-12-18,0,2043.94,2047.55,2025.11,2042.94,19690988.0
2015-12-21,0,2040.76,2102.84,2039.21,2093.86,24253436.0
2015-12-22,0,2100.27,2119.82,2084.84,2114.87,25013285.0
2015-12-23,0,2116.44,2131.72,2087.02,2097.45,21268802.0
2015-12-24,0,2095.46,2096.96,2057.12,2081.63,15129295.0
2015-12-25,0,2085.74,2098.7,2078.53,2092.0,13407750.0
2015-12-28,0,2097.19,2107.29,2035.89,2035.89,19604117.0
2015-12-29,0,2035.16,2073.25,2022.61,2071.79,15856632.0
2015-12-30,0,2074.82,2086.03,2059.46,2077.52,15078073.0
2015-12-31,0,2082.95,2083.25,2043.13,2043.35,13658283.0
2016-01-04,0,2040.82,2041.73,1861.74,1864.41,14154777.0
2016-01-05,0,1786.13,1883.46,1772.74,1841.94,20905940.0
2016-01-06,0,1853.94,1882.79,1828.61,1882.66,15902770.0
2016-01-07,0,1846.35,1846.35,1719.26,1721.77,4434828.0
2016-01-08,0,1766.18,1785.37,1660.18,1748.71,18816566.0
2016-01-11,0,1705.66,1732.15,1633.97,1633.97,16915732.0
2016-01-12,0,1641.0,1665.18,1607.08,1645.45,13908026.0
2016-01-13,0,1657.34,1669.6,1594.34,1594.34,12346216.0
2016-01-14,0,1543.92,1650.65,1541.77,1647.73,15106536.0
2016-01-15,0,1632.01,1648.43,1573.83,1584.97,14138469.0
2016-01-18,0,1550.71,1624.66,1550.71,1605.21,12720877.0
2016-01-19,0,1600.35,1670.0,1596.92,1665.08,15309372.0
2016-01-20,0,1654.13,1671.7,1625.15,1640.13,14811656.0
2016-01-21,0,1615.32,1655.12,1576.25,1576.25,13127889.0
2016-01-22,0,1596.27,1611.48,1558.47,1600.45,10738125.0
2016-01-25,0,1615.22,1631.2,1600.4,1614.6,9638069.0
2016-01-26,0,1596.01,1599.17,1496.46,1498.42,14521415.0
2016-01-27,0,1508.04,1511.58,1412.61,1486.24,15310674.0
2016-01-28,0,1466.11,1493.92,1431.13,1439.18,11370026.0
2016-01-29,0,1439.17,1502.85,1434.62,1490.06,11142990.0
2016-02-01,0,1488.02,1502.26,1462.11,1480.91,9697595.0
2016-02-02,0,1482.08,1535.49,1482.08,1527.58,11309543.0
2016-02-03,0,1512.39,1537.94,1503.76,1531.31,10488743.0
