date,time,open,high,low,close,volume
2015-06-19,0,4493.25,4523.17,4309.18,4336.07,9893605.0
2015-06-23,0,4307.76,4365.6,4073.47,4338.88,10393947.0
2015-06-24,0,4371.12,4438.85,4271.27,4394.61,10232444.0
2015-06-25,0,4397.5,4401.27,4146.42,4192.42,9334266.0
2015-06-26,0,4053.37,4053.37,3837.8,3848.67,9826374.0
2015-06-29,0,3906.3,3908.46,3537.23,3578.61,12062632.0
2015-06-30,0,3449.89,3760.68,3327.68,3755.93,14395937.0
2015-07-01,0,3721.01,3873.54,3567.26,3593.04,13394660.0
2015-07-02,0,3558.86,3586.38,3342.35,3393.8,12760905.0
2015-07-03,0,3272.92,3474.65,3147.53,3229.19,13390148.0
2015-07-06,0,3461.74,3461.74,3013.33,3125.04,16759500.0
2015-07-07,0,3001.27,3007.57,2902.44,2910.68,9127347.0
2015-07-08,0,2783.75,2860.25,2781.21,2847.04,14913428.0
2015-07-09,0,2813.74,2950.38,2813.74,2950.38,7395566.0
2015-07-10,0,3029.55,3073.54,3022.98,3073.14,4411608.0
2015-07-13,0,3184.3,3225.57,3165.73,3223.01,8190408.0
2015-07-14,0,3311.57,3386.67,3289.09,3328.94,11949849.0
2015-07-15,0,3352.48,3352.48,3162.08,3176.59,14825078.0
2015-07-16,0,3118.8,3320.89,3026.15,3251.19,16545738.0
2015-07-17,0,3271.2,3462.1,3271.2,3441.0,14474885.0
2015-07-20,0,3463.4,3565.22,3421.94,3504.53,15169939.0
2015-07-21,0,3461.92,3590.33,3423.44,3564.42,13144163.0
2015-07-22,0,3555.57,3602.77,3488.52,3586.93,13760988.0
2015-07-23,0,3596.43,3706.73,3576.44,3698.71,14510602.0
2015-07-24,0,3709.36,3754.76,3613.08,3637.93,15207568.0
2015-07-27,0,3557.29,3655.09,3364.17,3364.23,13609801.0
2015-07-28,0,3187.88,3394.09,3124.29,3253.59,16280720.0
2015-07-29,0,3300.9,3394.85,3160.19,3394.85,12688307.0
2015-07-30,0,3367.99,3419.49,3254.4,3258.54,10904430.0
2015-07-31,0,3207.75,3301.09,3187.85,3230.74,8938709.0
2015-08-03,0,3189.5,3208.58,3075.54,3115.26,11909661.0
2015-08-04,0,3123.25,3292.89,3110.68,3292.89,12625094.0
2015-08-05,0,3293.96,3362.0,3250.6,3284.22,12498992.0
2015-08-06,0,3215.64,3298.4,3201.05,3257.35,7764014.0
2015-08-07,0,3286.54,3374.6,3286.54,3374.32,10440989.0
2015-08-10,0,3411.76,3555.79,3403.03,3533.52,13331453.0
2015-08-11,0,3532.68,3569.44,3499.81,3524.33,12492729.0
2015-08-12,0,3488.95,3538.24,3455.09,3455.09,9806395.0
2015-08-13,0,3445.33,3530.14,3418.5,3530.14,9732684.0
2015-08-14,0,3556.8,3582.81,3519.41,3549.95,12299820.0
2015-08-17,0,3533.88,3584.0,3484.64,3584.0,12036877.0
2015-08-18,0,3585.95,3605.75,3314.53,3326.66,15034344.0
2015-08-19,0,3233.02,3421.56,3143.97,3403.77,12564864.0
2015-08-20,0,3372.66,3420.3,3301.52,3306.42,9975112.0
2015-08-21,0,3245.24,3283.58,3131.05,3139.62,10203644.0
2015-08-24,0,2995.98,3014.06,2882.8,2883.28,10048519.0
2015-08-25,0,2681.3,2785.15,2661.92,2669.22,10883425.0
2015-08-26,0,2688.84,2792.04,2576.33,2639.86,13769054.0
2015-08-27,0,2690.29,2747.88,2606.04,2747.88,11346800.0
2015-08-28,0,2790.01,2909.53,2764.48,2905.77,12466345.0
2015-08-31,0,2884.65,2884.65,2800.81,2801.58,10875061.0
2015-09-01,0,2762.3,2762.3,2617.74,2631.11,10180265.0
2015-09-02,0,2501.21,2694.93,2494.08,2581.11,10985905.0
2015-09-07,0,2607.48,2694.73,2578.27,2600.51,9318289.0
2015-09-08,0,2584.96,2737.31,2572.21,2734.73,8444199.0
2015-09-09,0,2753.35,2839.77,2744.07,2816.53,12981990.0
2015-09-10,0,2771.93,2830.38,2760.81,2778.7,7975937.0
2015-09-11,0,2775.75,2817.01,2753.14,2794.43,7396091.0
2015-09-14,0,2803.98,2812.05,2585.4,2595.39,9447407.0
2015-09-15,0,2525.32,2586.69,2471.46,2482.58,8755689.0
2015-09-16,0,2495.21,2672.36,2488.93,2661.24,9189291.0
2015-09-17,0,2652.83,2725.36,2607.34,2607.34,10871080.0
2015-09-18,0,2617.16,2657.7,2593.17,2644.57,7914821.0
2015-09-21,0,2613.88,2756.29,2604.16,2756.22,12044703.0
2015-09-22,0,2772.23,2806.19,2745.38,2773.76,12299060.0
2015-09-23,0,2731.91,2775.94,2715.99,2744.32,9144108.0
2015-09-24,0,2755.99,2795.75,2749.89,2783.87,8192904.0
2015-09-25,0,2775.23,2795.43,2674.08,2699.47,9029447.0
2015-09-28,0,2702.34,2786.85,2676.15,2786.01,7095259.0
2015-09-29,0,2743.95,2789.11,2731.03,2747.65,8157568.0
2015-09-30,0,2758.92,2775.09,2713.9,2745.4,6811604.0
2015-10-08,0,2848.14,2895.81,2827.6,2870.98,11056705.0
2015-10-09,0,2866.39,2905.82,2854.95,2894.78,10069379.0
2015-10-12,0,2911.33,3042.76,2908.02,3017.07,14786771.0
2015-10-13,0,2997.22,3058.98,2985.45,3052.22,11026556.0
2015-10-14,0,3031.86,3052.21,2995.41,3000.83,11136352.0
2015-10-15,0,2989.28,3100.65,2989.28,3100.65,11976783.0
2015-10-16,0,3124.31,3143.75,3066.91,3133.7,14073491.0
2015-10-19,0,3138.56,3147.42,3078.6,3121.95,13050907.0
2015-10-20,0,3116.56,3174.02,3104.57,3172.92,12071355.0
2015-10-21,0,3182.15,3239.38,3005.17,3016.24,17838561.0
2015-10-22,0,3030.34,3185.43,3030.34,3185.43,16482981.0
2015-10-23,0,3256.41,3343.49,3256.41,3340.61,20451666.0
2015-10-26,0,3388.74,3388.74,3260.55,3306.46,18976022.0
2015-10-27,0,3285.62,3379.68,3195.17,3359.87,16492942.0
2015-10-28,0,3330.44,3354.88,3236.94,3250.77,13621081.0
2015-10-29,0,3268.04,3293.01,3214.62,3262.53,11058190.0
2015-10-30,0,3270.14,3302.41,3215.06,3253.5,12722344.0
2015-11-02,0,3190.83,3271.3,3176.08,3181.86,12288123.0
2015-11-03,0,3185.65,3207.1,3136.4,3168.99,9575998.0
2015-11-04,0,3190.39,3331.99,3190.39,3331.99,15972975.0
2015-11-05,0,3336.41,3369.88,3289.02,3312.74,17657757.0
2015-11-06,0,3311.8,3386.14,3311.8,3382.12,15817797.0
2015-11-09,0,3359.29,3460.16,3333.99,3448.2,17529907.0
2015-11-10,0,3428.12,3490.17,3418.25,3468.04,17227894.0
2015-11-11,0,3454.11,3553.73,3442.75,3550.39,18636727.0
2015-11-12,0,3566.45,3601.08,3516.52,3574.58,18407684.0
2015-11-13,0,3529.69,3547.02,3439.89,3471.96,16628949.0
2015-11-16,0,3398.71,3541.3,3390.91,3541.3,11897961.0
2015-11-17,0,3564.84,3588.45,3488.22,3496.35,15820798.0
2015-11-18,0,3493.41,3518.82,3429.41,3432.89,11430668.0
