date,time,open,high,low,close,volume
2016-06-27,0,4353.76,4554.28,4349.95,4550.88,9755623.0
2016-06-28,0,4533.2,4623.26,4525.35,4614.72,10901885.0
2016-06-29,0,4643.75,4652.25,4577.08,4592.74,8812578.0
2016-06-30,0,4600.89,4620.38,4570.05,4601.88,9224860.0
2016-07-01,0,4605.88,4648.81,4575.96,4594.58,8220125.0
2016-07-04,0,4561.01,4710.76,4552.44,4701.19,9502196.0
2016-07-05,0,4704.22,4731.27,4671.01,4686.78,9397444.0
2016-07-06,0,4668.47,4688.09,4639.57,4664.08,7540495.0
2016-07-07,0,4668.08,4679.82,4562.87,4621.63,7700268.0
2016-07-08,0,4619.08,4704.99,4601.31,4663.24,7452760.0
2016-07-11,0,4678.59,4714.75,4632.73,4638.39,9922242.0
2016-07-12,0,4625.65,4698.54,4534.9,4698.54,9125190.0
2016-07-13,0,4712.0,4777.3,4698.53,4755.55,9141286.0
2016-07-14,0,4747.47,4789.95,4730.16,4773.83,7703749.0
2016-07-15,0,4775.68,4785.85,4700.78,4722.23,7703102.0
2016-07-18,0,4704.59,4735.82,4666.62,4696.83,6527565.0
2016-07-19,0,4684.54,4729.35,4652.28,4729.35,6059671.0
2016-07-20,0,4731.52,4753.21,4712.25,4718.95,5526255.0
2016-07-21,0,4720.32,4775.5,4707.48,4731.02,6324529.0
2016-07-22,0,4738.64,4751.19,4704.72,4707.63,6079135.0
2016-07-25,0,4692.92,4715.31,4653.23,4673.9,5399788.0
2016-07-26,0,4678.64,4724.89,4678.64,4724.89,5122888.0
2016-07-27,0,4725.89,4729.56,4415.2,4455.7,9947849.0
2016-07-28,0,4448.69,4466.97,4322.9,4392.63,6855095.0
2016-07-29,0,4397.36,4411.84,4315.27,4347.19,4594652.0
2016-08-01,0,4332.08,4332.08,4221.57,4280.62,4556941.0
2016-08-02,0,4280.05,4313.65,4271.81,4309.45,3325868.0
2016-08-03,0,4305.84,4330.73,4290.65,4318.52,3649376.0
2016-08-04,0,4314.46,4356.95,4297.88,4343.91,3533513.0
2016-08-05,0,4350.11,4361.86,4315.79,4318.75,4048329.0
2016-08-08,0,4306.48,4377.19,4268.9,4377.19,3780988.0
2016-08-09,0,4376.23,4412.66,4365.95,4412.66,4041036.0
2016-08-10,0,4418.03,4430.14,4385.35,4387.56,3638212.0
2016-08-11,0,4368.39,4378.09,4289.74,4289.74,3665039.0
2016-08-12,0,4284.93,4339.97,4284.8,4339.97,3161582.0
2016-08-15,0,4349.15,4460.6,4317.37,4451.11,6196643.0
2016-08-16,0,4464.0,4481.79,4448.8,4465.11,5649469.0
2016-08-17,0,4463.54,4497.58,4453.05,4485.79,5104981.0
2016-08-18,0,4480.16,4487.37,4446.96,4459.41,5019148.0
2016-08-19,0,4460.18,4468.67,4436.49,4456.05,3881268.0
2016-08-22,0,4454.48,4467.72,4385.32,4386.36,3956947.0
2016-08-23,0,4384.42,4412.84,4361.34,4394.73,3392029.0
2016-08-24,0,4398.51,4460.97,4397.3,4437.53,4067508.0
2016-08-25,0,4415.52,4415.54,4352.24,4405.03,4849722.0
2016-08-26,0,4413.84,4463.68,4413.8,4424.45,4452856.0
2016-08-29,0,4420.54,4444.36,4411.11,4433.97,3749158.0
2016-08-30,0,4439.07,4465.13,4429.94,4435.77,3979827.0
2016-08-31,0,4433.32,4439.72,4390.34,4427.02,3638620.0
2016-09-01,0,4429.62,4435.27,4390.52,4390.52,3572281.0
