date,time,open,high,low,close,volume
2013-01-07,0,1006.39,1025.93,1001.56,1025.9,3121280.0
2013-01-08,0,1027.55,1050.74,1023.16,1044.95,3858618.0
2013-01-09,0,1040.66,1055.58,1036.38,1045.83,3492835.0
2013-01-10,0,1046.9,1060.76,1046.9,1055.73,3207338.0
2013-01-11,0,1056.35,1062.48,1040.2,1041.81,3629598.0
2013-01-14,0,1041.74,1082.69,1040.41,1081.07,3908148.0
2013-01-15,0,1083.17,1108.06,1083.07,1105.01,4322190.0
2013-01-16,0,1101.88,1106.56,1080.49,1096.4,3529573.0
2013-01-17,0,1094.46,1100.15,1087.64,1089.3,2573455.0
2013-01-18,0,1091.34,1114.58,1091.34,1113.95,2980071.0
2013-01-21,0,1112.36,1120.82,1108.29,1120.78,2772714.0
2013-01-22,0,1120.71,1121.23,1085.13,1093.92,2952181.0
2013-01-23,0,1090.64,1096.23,1075.13,1093.56,2615356.0
2013-01-24,0,1093.54,1101.02,1052.49,1063.4,3038064.0
2013-01-25,0,1062.15,1078.29,1060.7,1073.76,1842242.0
2013-01-28,0,1075.25,1101.77,1075.25,1101.77,2072487.0
2013-01-29,0,1102.63,1115.01,1102.63,1111.14,2693452.0
2013-01-30,0,1111.6,1113.49,1090.14,1098.44,2761138.0
2013-01-31,0,1097.81,1097.88,1079.74,1086.56,2547224.0
2013-02-01,0,1084.05,1097.12,1081.23,1091.45,2152082.0
2013-02-04,0,1092.62,1095.53,1069.39,1071.39,2349019.0
2013-02-05,0,1067.05,1087.34,1063.78,1086.4,1854208.0
2013-02-06,0,1088.32,1105.82,1088.32,1100.64,1859584.0
2013-02-07,0,1102.19,1122.58,1100.38,1122.58,1966165.0
2013-02-08,0,1121.99,1153.63,1121.99,1148.65,2365919.0
2013-02-18,0,1153.66,1162.98,1150.6,1161.13,2834969.0
2013-02-19,0,1160.62,1160.62,1134.29,1139.52,2615418.0
2013-02-20,0,1138.39,1180.33,1138.14,1180.33,2883401.0
2013-02-21,0,1176.24,1185.48,1151.19,1166.03,3539075.0
2013-02-22,0,1161.9,1175.03,1160.17,1165.19,2486480.0
2013-02-25,0,1163.94,1186.29,1163.94,1183.14,2456072.0
2013-02-26,0,1179.76,1196.32,1173.73,1174.9,3167305.0
2013-02-27,0,1175.63,1181.36,1152.31,1160.96,2624478.0
2013-02-28,0,1162.44,1182.11,1161.44,1182.11,2646021.0
2013-03-01,0,1182.5,1213.46,1181.16,1213.12,3313020.0
2013-03-04,0,1207.76,1218.42,1173.67,1185.05,3358832.0
2013-03-05,0,1182.08,1218.71,1178.51,1218.71,2670622.0
2013-03-06,0,1221.18,1247.12,1221.18,1244.9,3398148.0
2013-03-07,0,1243.94,1245.22,1198.2,1211.11,3258663.0
2013-03-08,0,1211.78,1217.54,1191.14,1192.65,2411696.0
2013-03-11,0,1190.15,1203.36,1183.09,1198.4,1707306.0
2013-03-12,0,1199.99,1204.58,1140.83,1156.03,2896068.0
2013-03-13,0,1152.04,1152.04,1131.1,1146.43,1856814.0
2013-03-14,0,1143.45,1163.6,1141.99,1157.61,1562390.0
2013-03-15,0,1157.96,1191.61,1155.07,1173.13,2133807.0
2013-03-18,0,1171.06,1184.91,1168.52,1172.42,1661285.0
2013-03-19,0,1170.15,1177.18,1146.36,1165.95,1671788.0
2013-03-20,0,1166.3,1198.01,1165.35,1198.01,2022795.0
2013-03-21,0,1199.63,1224.74,1199.1,1222.44,2501535.0
2013-03-22,0,1220.6,1224.54,1211.25,1218.98,1953490.0
2013-03-25,0,1219.11,1221.85,1208.45,1218.32,1799622.0
2013-03-26,0,1214.07,1216.54,1191.39,1213.38,1865956.0
2013-03-27,0,1213.5,1226.76,1211.8,1222.4,1905831.0
2013-03-28,0,1213.17,1213.17,1191.97,1200.06,2256982.0
2013-03-29,0,1201.99,1207.78,1192.61,1203.42,1852977.0
2013-04-01,0,1202.77,1222.04,1200.74,1219.32,1814416.0
2013-04-02,0,1216.74,1230.1,1172.43,1173.62,2263674.0
2013-04-03,0,1170.12,1174.25,1151.34,1162.3,1749710.0
