code,time,direct,action,price,qty,tag,fee,barno
SSE.ETF.510300,201801020940,LONG,OPEN,4070,1,enterlong,0,1
SSE.ETF.510300,201801020950,LONG,CLOSE,4066.8,1,exitlong,0,3
SSE.ETF.510300,201801020955,LONG,OPEN,4074.8,1,enterlong,0,4
SSE.ETF.510300,201801021010,LONG,CLOSE,4067.8,1,exitlong,0,7
SSE.ETF.510300,201801021020,LONG,OPEN,4071.8,1,enterlong,0,9
SSE.ETF.510300,201801021100,LONG,CLOSE,4085,1,exitlong,0,17
SSE.ETF.510300,201801021115,LONG,OPEN,4091.6,1,enterlong,0,20
SSE.ETF.510300,201801021305,LONG,CLOSE,4088.4,1,exitlong,0,24
SSE.ETF.510300,201801021355,SHORT,OPEN,4090,1,entershort,0,34
SSE.ETF.510300,201801021410,SHORT,CLOSE,4088.2,1,exitshort,0,37
SSE.ETF.510300,201801021420,SHORT,OPEN,4084.8,1,entershort,0,39
SSE.ETF.510300,201801021425,SHORT,CLOSE,4090.8,1,exitshort,0,40
SSE.ETF.510300,201801021430,LONG,OPEN,4092.2,1,enterlong,0,41
SSE.ETF.510300,201801030940,LONG,CLOSE,4102,1,exitlong,0,49
SSE.ETF.510300,201801030945,LONG,OPEN,4097.8,1,enterlong,0,50
SSE.ETF.510300,201801031000,LONG,CLOSE,4114,1,exitlong,0,53
SSE.ETF.510300,201801031005,SHORT,OPEN,4109.4,1,entershort,0,54
SSE.ETF.510300,201801031010,SHORT,CLOSE,4114,1,exitshort,0,55
SSE.ETF.510300,201801031015,LONG,OPEN,4123.8,1,enterlong,0,56
SSE.ETF.510300,201801031035,LONG,CLOSE,4134.4,1,exitlong,0,60
SSE.ETF.510300,201801031040,LONG,OPEN,4144,1,enterlong,0,61
SSE.ETF.510300,201801031115,LONG,CLOSE,4139.6,1,exitlong,0,68
SSE.ETF.510300,201801031125,LONG,OPEN,4147,1,enterlong,0,70
SSE.ETF.510300,201801031310,LONG,CLOSE,4145,1,exitlong,0,73
SSE.ETF.510300,201801031325,SHORT,OPEN,4139.4,1,entershort,0,76
SSE.ETF.510300,201801031355,SHORT,CLOSE,4121.4,1,exitshort,0,82
SSE.ETF.510300,201801031400,LONG,OPEN,4125.2,1,enterlong,0,83
SSE.ETF.510300,201801031420,LONG,CLOSE,4131,1,exitlong,0,87
SSE.ETF.510300,201801031425,LONG,OPEN,4135.4,1,enterlong,0,88
SSE.ETF.510300,201801031435,LONG,CLOSE,4133,1,exitlong,0,90
SSE.ETF.510300,201801031440,SHORT,OPEN,4128,1,entershort,0,91
SSE.ETF.510300,201801031455,SHORT,CLOSE,4121.8,1,exitshort,0,94
SSE.ETF.510300,201801040940,LONG,OPEN,4120.6,1,enterlong,0,97
SSE.ETF.510300,201801040945,LONG,CLOSE,4123.8,1,exitlong,0,98
SSE.ETF.510300,201801040950,SHORT,OPEN,4117.4,1,entershort,0,99
SSE.ETF.510300,201801040955,SHORT,CLOSE,4123.4,1,exitshort,0,100
SSE.ETF.510300,201801041000,LONG,OPEN,4126.2,1,enterlong,0,101
SSE.ETF.510300,201801041005,LONG,CLOSE,4121.4,1,exitlong,0,102
SSE.ETF.510300,201801041010,SHORT,OPEN,4118.4,1,entershort,0,103
SSE.ETF.510300,201801041015,SHORT,CLOSE,4121.4,1,exitshort,0,104
SSE.ETF.510300,201801041020,LONG,OPEN,4125.4,1,enterlong,0,105
SSE.ETF.510300,201801041025,LONG,CLOSE,4124.8,1,exitlong,0,106
SSE.ETF.510300,201801041030,SHORT,OPEN,4124.4,1,entershort,0,107
SSE.ETF.510300,201801041035,SHORT,CLOSE,4126.6,1,exitshort,0,108
SSE.ETF.510300,201801041040,SHORT,OPEN,4122,1,entershort,0,109
SSE.ETF.510300,201801041050,SHORT,CLOSE,4124.8,1,exitshort,0,111
SSE.ETF.510300,201801041100,LONG,OPEN,4128.6,1,enterlong,0,113
SSE.ETF.510300,201801041115,LONG,CLOSE,4127.4,1,exitlong,0,116
SSE.ETF.510300,201801041120,LONG,OPEN,4130,1,enterlong,0,117
SSE.ETF.510300,201801041330,LONG,CLOSE,4131.6,1,exitlong,0,125
SSE.ETF.510300,201801041335,SHORT,OPEN,4130,1,entershort,0,126
SSE.ETF.510300,201801041340,SHORT,CLOSE,4135.2,1,exitshort,0,127
SSE.ETF.510300,201801041345,LONG,OPEN,4137.4,1,enterlong,0,128
SSE.ETF.510300,201801041350,LONG,CLOSE,4138.2,1,exitlong,0,129
SSE.ETF.510300,201801041355,LONG,OPEN,4142.2,1,enterlong,0,130
SSE.ETF.510300,201801041400,LONG,CLOSE,4139.2,1,exitlong,0,131
SSE.ETF.510300,201801041405,SHORT,OPEN,4130.2,1,entershort,0,132
SSE.ETF.510300,201801041415,SHORT,CLOSE,4126,1,exitshort,0,134
SSE.ETF.510300,201801041425,LONG,OPEN,4130,1,enterlong,0,136
SSE.ETF.510300,201801041435,LONG,CLOSE,4128.4,1,exitlong,0,138
SSE.ETF.510300,201801041440,SHORT,OPEN,4126.8,1,entershort,0,139
SSE.ETF.510300,201801041445,SHORT,CLOSE,4131.8,1,exitshort,0,140
SSE.ETF.510300,201801050935,LONG,OPEN,4138.4,1,enterlong,0,144
SSE.ETF.510300,201801050940,LONG,CLOSE,4130.2,1,exitlong,0,145
SSE.ETF.510300,201801050945,LONG,OPEN,4134.8,1,enterlong,0,146
SSE.ETF.510300,201801051000,LONG,CLOSE,4136,1,exitlong,0,149
SSE.ETF.510300,201801051005,LONG,OPEN,4136.4,1,enterlong,0,150
SSE.ETF.510300,201801051010,LONG,CLOSE,4133.2,1,exitlong,0,151
SSE.ETF.510300,201801051015,SHORT,OPEN,4131.6,1,entershort,0,152
SSE.ETF.510300,201801051025,SHORT,CLOSE,4130,1,exitshort,0,154
SSE.ETF.510300,201801051030,LONG,OPEN,4132.8,1,enterlong,0,155
SSE.ETF.510300,201801051040,LONG,CLOSE,4129.2,1,exitlong,0,157
SSE.ETF.510300,201801051050,LONG,OPEN,4131.2,1,enterlong,0,159
SSE.ETF.510300,201801051055,LONG,CLOSE,4130,1,exitlong,0,160
SSE.ETF.510300,201801051100,LONG,OPEN,4138.4,1,enterlong,0,161
SSE.ETF.510300,201801051105,LONG,CLOSE,4136,1,exitlong,0,162
SSE.ETF.510300,201801051110,SHORT,OPEN,4136,1,entershort,0,163
SSE.ETF.510300,201801051125,SHORT,CLOSE,4133.6,1,exitshort,0,166
SSE.ETF.510300,201801051130,LONG,OPEN,4135,1,enterlong,0,167
SSE.ETF.510300,201801051310,LONG,CLOSE,4139.2,1,exitlong,0,169
SSE.ETF.510300,201801051315,LONG,OPEN,4141.4,1,enterlong,0,170
SSE.ETF.510300,201801051325,LONG,CLOSE,4143.4,1,exitlong,0,172
SSE.ETF.510300,201801051335,LONG,OPEN,4143,1,enterlong,0,174
SSE.ETF.510300,201801051340,LONG,CLOSE,4139.2,1,exitlong,0,175
SSE.ETF.510300,201801051345,LONG,OPEN,4140.4,1,enterlong,0,176
SSE.ETF.510300,201801051355,LONG,CLOSE,4138.4,1,exitlong,0,178
SSE.ETF.510300,201801051400,SHORT,OPEN,4137.6,1,entershort,0,179
SSE.ETF.510300,201801051410,SHORT,CLOSE,4139.2,1,exitshort,0,181
SSE.ETF.510300,201801051420,LONG,OPEN,4141.2,1,enterlong,0,183
SSE.ETF.510300,201801051430,LONG,CLOSE,4141.2,1,exitlong,0,185
SSE.ETF.510300,201801051435,LONG,OPEN,4144.4,1,enterlong,0,186
SSE.ETF.510300,201801051445,LONG,CLOSE,4148.4,1,exitlong,0,188
SSE.ETF.510300,201801051455,SHORT,OPEN,4144.4,1,entershort,0,190
SSE.ETF.510300,201801080935,SHORT,CLOSE,4148,1,exitshort,0,192
SSE.ETF.510300,201801080940,LONG,OPEN,4148.6,1,enterlong,0,193
SSE.ETF.510300,201801080945,LONG,CLOSE,4144.4,1,exitlong,0,194
SSE.ETF.510300,201801080955,SHORT,OPEN,4139.2,1,entershort,0,196
SSE.ETF.510300,201801081015,SHORT,CLOSE,4140.6,1,exitshort,0,200
SSE.ETF.510300,201801081020,LONG,OPEN,4140.6,1,enterlong,0,201
SSE.ETF.510300,201801081040,LONG,CLOSE,4144.4,1,exitlong,0,205
SSE.ETF.510300,201801081045,SHORT,OPEN,4143,1,entershort,0,206
SSE.ETF.510300,201801081050,SHORT,CLOSE,4147,1,exitshort,0,207
SSE.ETF.510300,201801081055,LONG,OPEN,4155.4,1,enterlong,0,208
SSE.ETF.510300,201801081130,LONG,CLOSE,4164.8,1,exitlong,0,215
SSE.ETF.510300,201801081305,SHORT,OPEN,4162.8,1,entershort,0,216
SSE.ETF.510300,201801081315,SHORT,CLOSE,4166.4,1,exitshort,0,218
SSE.ETF.510300,201801081325,SHORT,OPEN,4156.2,1,entershort,0,220
SSE.ETF.510300,201801081350,SHORT,CLOSE,4168.6,1,exitshort,0,225
SSE.ETF.510300,201801081355,LONG,OPEN,4162,1,enterlong,0,226
SSE.ETF.510300,201801081400,LONG,CLOSE,4156.2,1,exitlong,0,227
SSE.ETF.510300,201801081415,LONG,OPEN,4160.8,1,enterlong,0,230
SSE.ETF.510300,201801081425,LONG,CLOSE,4157,1,exitlong,0,232
SSE.ETF.510300,201801081430,LONG,OPEN,4158.2,1,enterlong,0,233
SSE.ETF.510300,201801081435,LONG,CLOSE,4155.2,1,exitlong,0,234
SSE.ETF.510300,201801081440,LONG,OPEN,4156.8,1,enterlong,0,235
SSE.ETF.510300,201801081450,LONG,CLOSE,4153.6,1,exitlong,0,237
SSE.ETF.510300,201801081455,LONG,OPEN,4161.2,1,enterlong,0,238
SSE.ETF.510300,201801090940,LONG,CLOSE,4164.4,1,exitlong,0,241
SSE.ETF.510300,201801090945,LONG,OPEN,4168.8,1,enterlong,0,242
SSE.ETF.510300,201801090950,LONG,CLOSE,4163,1,exitlong,0,243
SSE.ETF.510300,201801090955,LONG,OPEN,4163.6,1,enterlong,0,244
SSE.ETF.510300,201801091000,LONG,CLOSE,4166.8,1,exitlong,0,245
SSE.ETF.510300,201801091005,LONG,OPEN,4168.4,1,enterlong,0,246
SSE.ETF.510300,201801091030,LONG,CLOSE,4172,1,exitlong,0,251
SSE.ETF.510300,201801091035,SHORT,OPEN,4170.8,1,entershort,0,252
SSE.ETF.510300,201801091050,SHORT,CLOSE,4173.8,1,exitshort,0,255
SSE.ETF.510300,201801091055,LONG,OPEN,4177,1,enterlong,0,256
SSE.ETF.510300,201801091100,LONG,CLOSE,4174,1,exitlong,0,257
SSE.ETF.510300,201801091105,LONG,OPEN,4178.2,1,enterlong,0,258
SSE.ETF.510300,201801091110,LONG,CLOSE,4177.2,1,exitlong,0,259
SSE.ETF.510300,201801091115,LONG,OPEN,4182.6,1,enterlong,0,260
SSE.ETF.510300,201801091120,LONG,CLOSE,4180.2,1,exitlong,0,261
SSE.ETF.510300,201801091125,SHORT,OPEN,4179.2,1,entershort,0,262
SSE.ETF.510300,201801091305,SHORT,CLOSE,4181,1,exitshort,0,264
SSE.ETF.510300,201801091310,SHORT,OPEN,4178.4,1,entershort,0,265
SSE.ETF.510300,201801091330,SHORT,CLOSE,4179,1,exitshort,0,269
SSE.ETF.510300,201801091335,LONG,OPEN,4184.8,1,enterlong,0,270
SSE.ETF.510300,201801091340,LONG,CLOSE,4183.2,1,exitlong,0,271
SSE.ETF.510300,201801091350,SHORT,OPEN,4182.6,1,entershort,0,273
SSE.ETF.510300,201801091355,SHORT,CLOSE,4185,1,exitshort,0,274
SSE.ETF.510300,201801091400,LONG,OPEN,4182.2,1,enterlong,0,275
SSE.ETF.510300,201801091415,LONG,CLOSE,4178.2,1,exitlong,0,278
SSE.ETF.510300,201801091420,SHORT,OPEN,4177.8,1,entershort,0,279
SSE.ETF.510300,201801091425,SHORT,CLOSE,4180.2,1,exitshort,0,280
SSE.ETF.510300,201801091430,LONG,OPEN,4180.6,1,enterlong,0,281
SSE.ETF.510300,201801091445,LONG,CLOSE,4192.2,1,exitlong,0,284
SSE.ETF.510300,201801091450,LONG,OPEN,4192.2,1,enterlong,0,285
SSE.ETF.510300,201801091455,LONG,CLOSE,4194,1,exitlong,0,286
SSE.ETF.510300,201801100935,LONG,OPEN,4196.8,1,enterlong,0,288
SSE.ETF.510300,201801100940,LONG,CLOSE,4191.8,1,exitlong,0,289
SSE.ETF.510300,201801100945,LONG,OPEN,4192.4,1,enterlong,0,290
SSE.ETF.510300,201801100950,LONG,CLOSE,4187.2,1,exitlong,0,291
SSE.ETF.510300,201801100955,SHORT,OPEN,4183,1,entershort,0,292
SSE.ETF.510300,201801101000,SHORT,CLOSE,4188.4,1,exitshort,0,293
SSE.ETF.510300,201801101005,SHORT,OPEN,4185,1,entershort,0,294
SSE.ETF.510300,201801101010,SHORT,CLOSE,4191.4,1,exitshort,0,295
SSE.ETF.510300,201801101015,LONG,OPEN,4196.2,1,enterlong,0,296
SSE.ETF.510300,201801101020,LONG,CLOSE,4198.2,1,exitlong,0,297
SSE.ETF.510300,201801101025,SHORT,OPEN,4196.6,1,entershort,0,298
SSE.ETF.510300,201801101045,SHORT,CLOSE,4201,1,exitshort,0,302
SSE.ETF.510300,201801101050,LONG,OPEN,4202.4,1,enterlong,0,303
SSE.ETF.510300,201801101105,LONG,CLOSE,4197.4,1,exitlong,0,306
SSE.ETF.510300,201801101110,SHORT,OPEN,4197.4,1,entershort,0,307
SSE.ETF.510300,201801101120,SHORT,CLOSE,4199.2,1,exitshort,0,309
SSE.ETF.510300,201801101125,LONG,OPEN,4203.8,1,enterlong,0,310
SSE.ETF.510300,201801101310,LONG,CLOSE,4203.8,1,exitlong,0,313
SSE.ETF.510300,201801101315,SHORT,OPEN,4196.2,1,entershort,0,314
SSE.ETF.510300,201801101325,SHORT,CLOSE,4190.2,1,exitshort,0,316
SSE.ETF.510300,201801101330,SHORT,OPEN,4186.8,1,entershort,0,317
SSE.ETF.510300,201801101340,SHORT,CLOSE,4188.2,1,exitshort,0,319
SSE.ETF.510300,201801101350,SHORT,OPEN,4186.8,1,entershort,0,321
SSE.ETF.510300,201801101355,SHORT,CLOSE,4187.8,1,exitshort,0,322
SSE.ETF.510300,201801101400,SHORT,OPEN,4182.8,1,entershort,0,323
SSE.ETF.510300,201801101405,SHORT,CLOSE,4185.4,1,exitshort,0,324
SSE.ETF.510300,201801101410,LONG,OPEN,4191.4,1,enterlong,0,325
SSE.ETF.510300,201801101425,LONG,CLOSE,4198,1,exitlong,0,328
SSE.ETF.510300,201801101435,LONG,OPEN,4202.8,1,enterlong,0,330
SSE.ETF.510300,201801101440,LONG,CLOSE,4200.2,1,exitlong,0,331
SSE.ETF.510300,201801101445,LONG,OPEN,4206.6,1,enterlong,0,332
SSE.ETF.510300,201801110940,LONG,CLOSE,4199,1,exitlong,0,337
SSE.ETF.510300,201801110945,LONG,OPEN,4201.8,1,enterlong,0,338
SSE.ETF.510300,201801110950,LONG,CLOSE,4202.4,1,exitlong,0,339
SSE.ETF.510300,201801110955,LONG,OPEN,4207.4,1,enterlong,0,340
SSE.ETF.510300,201801111000,LONG,CLOSE,4204.2,1,exitlong,0,341
SSE.ETF.510300,201801111005,LONG,OPEN,4204,1,enterlong,0,342
SSE.ETF.510300,201801111010,LONG,CLOSE,4197,1,exitlong,0,343
SSE.ETF.510300,201801111015,SHORT,OPEN,4198.2,1,entershort,0,344
SSE.ETF.510300,201801111030,SHORT,CLOSE,4199.2,1,exitshort,0,347
SSE.ETF.510300,201801111035,SHORT,OPEN,4197.2,1,entershort,0,348
SSE.ETF.510300,201801111115,SHORT,CLOSE,4199.2,1,exitshort,0,356
SSE.ETF.510300,201801111120,SHORT,OPEN,4195.8,1,entershort,0,357
SSE.ETF.510300,201801111305,SHORT,CLOSE,4202.2,1,exitshort,0,360
SSE.ETF.510300,201801111310,SHORT,OPEN,4200,1,entershort,0,361
SSE.ETF.510300,201801111315,SHORT,CLOSE,4203.6,1,exitshort,0,362
SSE.ETF.510300,201801111325,SHORT,OPEN,4201.6,1,entershort,0,364
SSE.ETF.510300,201801111335,SHORT,CLOSE,4200.8,1,exitshort,0,366
SSE.ETF.510300,201801111340,LONG,OPEN,4199.6,1,enterlong,0,367
SSE.ETF.510300,201801111400,LONG,CLOSE,4202.2,1,exitlong,0,371
SSE.ETF.510300,201801111405,LONG,OPEN,4209.4,1,enterlong,0,372
SSE.ETF.510300,201801111430,LONG,CLOSE,4204.2,1,exitlong,0,377
SSE.ETF.510300,201801111435,LONG,OPEN,4208.4,1,enterlong,0,378
SSE.ETF.510300,201801111440,LONG,CLOSE,4209.8,1,exitlong,0,379
SSE.ETF.510300,201801111445,LONG,OPEN,4213.2,1,enterlong,0,380
SSE.ETF.510300,201801111450,LONG,CLOSE,4211.2,1,exitlong,0,381
SSE.ETF.510300,201801111455,LONG,OPEN,4209,1,enterlong,0,382
SSE.ETF.510300,201801120940,LONG,CLOSE,4204.4,1,exitlong,0,385
SSE.ETF.510300,201801120945,LONG,OPEN,4209.8,1,enterlong,0,386
SSE.ETF.510300,201801120955,LONG,CLOSE,4219.6,1,exitlong,0,388
SSE.ETF.510300,201801121000,LONG,OPEN,4221.2,1,enterlong,0,389
SSE.ETF.510300,201801121010,LONG,CLOSE,4221.6,1,exitlong,0,391
SSE.ETF.510300,201801121020,SHORT,OPEN,4219.8,1,entershort,0,393
SSE.ETF.510300,201801121025,SHORT,CLOSE,4225,1,exitshort,0,394
SSE.ETF.510300,201801121030,SHORT,OPEN,4221.6,1,entershort,0,395
SSE.ETF.510300,201801121050,SHORT,CLOSE,4214,1,exitshort,0,399
SSE.ETF.510300,201801121055,LONG,OPEN,4216,1,enterlong,0,400
SSE.ETF.510300,201801121115,LONG,CLOSE,4217.2,1,exitlong,0,404
SSE.ETF.510300,201801121120,SHORT,OPEN,4214.4,1,entershort,0,405
SSE.ETF.510300,201801121130,SHORT,CLOSE,4215.2,1,exitshort,0,407
SSE.ETF.510300,201801121305,LONG,OPEN,4213.2,1,enterlong,0,408
SSE.ETF.510300,201801121310,LONG,CLOSE,4213.6,1,exitlong,0,409
SSE.ETF.510300,201801121320,LONG,OPEN,4215.6,1,enterlong,0,411
SSE.ETF.510300,201801121325,LONG,CLOSE,4213,1,exitlong,0,412
SSE.ETF.510300,201801121330,SHORT,OPEN,4211.6,1,entershort,0,413
SSE.ETF.510300,201801121350,SHORT,CLOSE,4206.8,1,exitshort,0,417
SSE.ETF.510300,201801121355,LONG,OPEN,4210.2,1,enterlong,0,418
SSE.ETF.510300,201801121400,LONG,CLOSE,4206.4,1,exitlong,0,419
SSE.ETF.510300,201801121410,LONG,OPEN,4212.6,1,enterlong,0,421
SSE.ETF.510300,201801121420,LONG,CLOSE,4215.4,1,exitlong,0,423
SSE.ETF.510300,201801121425,LONG,OPEN,4217.8,1,enterlong,0,424
SSE.ETF.510300,201801121440,LONG,CLOSE,4221,1,exitlong,0,427
SSE.ETF.510300,201801121445,LONG,OPEN,4225,1,enterlong,0,428
SSE.ETF.510300,201801121455,LONG,CLOSE,4228.6,1,exitlong,0,430
SSE.ETF.510300,201801150940,LONG,OPEN,4234,1,enterlong,0,433
SSE.ETF.510300,201801150945,LONG,CLOSE,4224.4,1,exitlong,0,434
SSE.ETF.510300,201801150955,SHORT,OPEN,4228,1,entershort,0,436
SSE.ETF.510300,201801151005,SHORT,CLOSE,4234.2,1,exitshort,0,438
SSE.ETF.510300,201801151010,LONG,OPEN,4243.4,1,enterlong,0,439
SSE.ETF.510300,201801151025,LONG,CLOSE,4256.4,1,exitlong,0,442
SSE.ETF.510300,201801151120,LONG,OPEN,4256.8,1,enterlong,0,453
SSE.ETF.510300,201801151125,LONG,CLOSE,4252.2,1,exitlong,0,454
SSE.ETF.510300,201801151305,SHORT,OPEN,4247.2,1,entershort,0,456
SSE.ETF.510300,201801151320,SHORT,CLOSE,4253,1,exitshort,0,459
SSE.ETF.510300,201801151325,SHORT,OPEN,4252,1,entershort,0,460
SSE.ETF.510300,201801151335,SHORT,CLOSE,4256.2,1,exitshort,0,462
SSE.ETF.510300,201801151345,SHORT,OPEN,4249,1,entershort,0,464
SSE.ETF.510300,201801151410,SHORT,CLOSE,4237,1,exitshort,0,469
SSE.ETF.510300,201801151415,LONG,OPEN,4241.4,1,enterlong,0,470
SSE.ETF.510300,201801151435,LONG,CLOSE,4242.6,1,exitlong,0,474
SSE.ETF.510300,201801151440,SHORT,OPEN,4241.2,1,entershort,0,475
SSE.ETF.510300,201801160940,SHORT,CLOSE,4226.8,1,exitshort,0,481
SSE.ETF.510300,201801160945,LONG,OPEN,4230,1,enterlong,0,482
SSE.ETF.510300,201801160950,LONG,CLOSE,4226.4,1,exitlong,0,483
SSE.ETF.510300,201801160955,LONG,OPEN,4232,1,enterlong,0,484
SSE.ETF.510300,201801161030,LONG,CLOSE,4239.8,1,exitlong,0,491
SSE.ETF.510300,201801161035,SHORT,OPEN,4236.8,1,entershort,0,492
SSE.ETF.510300,201801161040,SHORT,CLOSE,4239.4,1,exitshort,0,493
SSE.ETF.510300,201801161045,LONG,OPEN,4242.4,1,enterlong,0,494
SSE.ETF.510300,201801161125,LONG,CLOSE,4255.6,1,exitlong,0,502
SSE.ETF.510300,201801161130,SHORT,OPEN,4252.4,1,entershort,0,503
SSE.ETF.510300,201801161325,SHORT,CLOSE,4257,1,exitshort,0,508
SSE.ETF.510300,201801161330,LONG,OPEN,4261.8,1,enterlong,0,509
SSE.ETF.510300,201801161350,LONG,CLOSE,4258.4,1,exitlong,0,513
SSE.ETF.510300,201801161355,SHORT,OPEN,4247.2,1,entershort,0,514
SSE.ETF.510300,201801161400,SHORT,CLOSE,4249.6,1,exitshort,0,515
SSE.ETF.510300,201801161405,SHORT,OPEN,4244.2,1,entershort,0,516
SSE.ETF.510300,201801161410,SHORT,CLOSE,4239.6,1,exitshort,0,517
SSE.ETF.510300,201801161415,SHORT,OPEN,4238.6,1,entershort,0,518
SSE.ETF.510300,201801161420,SHORT,CLOSE,4244.2,1,exitshort,0,519
SSE.ETF.510300,201801161425,LONG,OPEN,4245.8,1,enterlong,0,520
SSE.ETF.510300,201801161440,LONG,CLOSE,4243.6,1,exitlong,0,523
SSE.ETF.510300,201801161445,LONG,OPEN,4246.6,1,enterlong,0,524
SSE.ETF.510300,201801170940,LONG,CLOSE,4274,1,exitlong,0,529
SSE.ETF.510300,201801170945,LONG,OPEN,4277.4,1,enterlong,0,530
SSE.ETF.510300,201801170950,LONG,CLOSE,4271.2,1,exitlong,0,531
SSE.ETF.510300,201801170955,SHORT,OPEN,4258.6,1,entershort,0,532
SSE.ETF.510300,201801171005,SHORT,CLOSE,4261.2,1,exitshort,0,534
SSE.ETF.510300,201801171010,LONG,OPEN,4266.8,1,enterlong,0,535
SSE.ETF.510300,201801171020,LONG,CLOSE,4277,1,exitlong,0,537
SSE.ETF.510300,201801171025,SHORT,OPEN,4274,1,entershort,0,538
SSE.ETF.510300,201801171030,SHORT,CLOSE,4277.4,1,exitshort,0,539
SSE.ETF.510300,201801171035,SHORT,OPEN,4266.8,1,entershort,0,540
SSE.ETF.510300,201801171050,SHORT,CLOSE,4274,1,exitshort,0,543
SSE.ETF.510300,201801171105,SHORT,OPEN,4272.4,1,entershort,0,546
SSE.ETF.510300,201801171120,SHORT,CLOSE,4254.2,1,exitshort,0,549
SSE.ETF.510300,201801171125,SHORT,OPEN,4246.2,1,entershort,0,550
SSE.ETF.510300,201801171315,SHORT,CLOSE,4252.2,1,exitshort,0,554
SSE.ETF.510300,201801171330,LONG,OPEN,4255.6,1,enterlong,0,557
SSE.ETF.510300,201801171340,LONG,CLOSE,4256.2,1,exitlong,0,559
SSE.ETF.510300,201801171345,SHORT,OPEN,4254,1,entershort,0,560
SSE.ETF.510300,201801171355,SHORT,CLOSE,4262.2,1,exitshort,0,562
SSE.ETF.510300,201801171410,SHORT,OPEN,4248.4,1,entershort,0,565
SSE.ETF.510300,201801171425,SHORT,CLOSE,4251,1,exitshort,0,568
SSE.ETF.510300,201801171430,LONG,OPEN,4254.8,1,enterlong,0,569
SSE.ETF.510300,201801171445,LONG,CLOSE,4255,1,exitlong,0,572
SSE.ETF.510300,201801171450,SHORT,OPEN,4252.2,1,entershort,0,573
SSE.ETF.510300,201801180940,SHORT,CLOSE,4277.6,1,exitshort,0,577
SSE.ETF.510300,201801180945,LONG,OPEN,4287.8,1,enterlong,0,578
SSE.ETF.510300,201801180955,LONG,CLOSE,4285.2,1,exitlong,0,580
SSE.ETF.510300,201801181000,LONG,OPEN,4291,1,enterlong,0,581
SSE.ETF.510300,201801181010,LONG,CLOSE,4292.4,1,exitlong,0,583
SSE.ETF.510300,201801181020,SHORT,OPEN,4285.4,1,entershort,0,585
SSE.ETF.510300,201801181030,SHORT,CLOSE,4281.6,1,exitshort,0,587
SSE.ETF.510300,201801181035,LONG,OPEN,4284.4,1,enterlong,0,588
SSE.ETF.510300,201801181115,LONG,CLOSE,4278,1,exitlong,0,596
SSE.ETF.510300,201801181120,SHORT,OPEN,4270.8,1,entershort,0,597
SSE.ETF.510300,201801181305,SHORT,CLOSE,4265.6,1,exitshort,0,600
SSE.ETF.510300,201801181310,LONG,OPEN,4272.4,1,enterlong,0,601
SSE.ETF.510300,201801181325,LONG,CLOSE,4271.4,1,exitlong,0,604
SSE.ETF.510300,201801181335,SHORT,OPEN,4265.4,1,entershort,0,606
SSE.ETF.510300,201801181340,SHORT,CLOSE,4264,1,exitshort,0,607
SSE.ETF.510300,201801181350,LONG,OPEN,4270.2,1,enterlong,0,609
SSE.ETF.510300,201801181400,LONG,CLOSE,4269,1,exitlong,0,611
SSE.ETF.510300,201801181410,SHORT,OPEN,4263,1,entershort,0,613
SSE.ETF.510300,201801181415,SHORT,CLOSE,4270.8,1,exitshort,0,614
SSE.ETF.510300,201801181425,LONG,OPEN,4278.4,1,enterlong,0,616
SSE.ETF.510300,201801181430,LONG,CLOSE,4276.8,1,exitlong,0,617
SSE.ETF.510300,201801181435,LONG,OPEN,4279.8,1,enterlong,0,618
SSE.ETF.510300,201801181440,LONG,CLOSE,4274.2,1,exitlong,0,619
SSE.ETF.510300,201801181445,LONG,OPEN,4276.8,1,enterlong,0,620
SSE.ETF.510300,201801181455,LONG,CLOSE,4278,1,exitlong,0,622
SSE.ETF.510300,201801181500,LONG,OPEN,4282.4,1,enterlong,0,623
SSE.ETF.510300,201801190940,LONG,CLOSE,4299,1,exitlong,0,625
SSE.ETF.510300,201801190945,LONG,OPEN,4294,1,enterlong,0,626
SSE.ETF.510300,201801190955,LONG,CLOSE,4292.6,1,exitlong,0,628
SSE.ETF.510300,201801191000,LONG,OPEN,4300.2,1,enterlong,0,629
SSE.ETF.510300,201801191005,LONG,CLOSE,4301.6,1,exitlong,0,630
SSE.ETF.510300,201801191010,LONG,OPEN,4310.4,1,enterlong,0,631
SSE.ETF.510300,201801191015,LONG,CLOSE,4305,1,exitlong,0,632
SSE.ETF.510300,201801191035,LONG,OPEN,4310.4,1,enterlong,0,636
SSE.ETF.510300,201801191040,LONG,CLOSE,4306.4,1,exitlong,0,637
SSE.ETF.510300,201801191045,LONG,OPEN,4312.4,1,enterlong,0,638
SSE.ETF.510300,201801191120,LONG,CLOSE,4312,1,exitlong,0,645
SSE.ETF.510300,201801191320,LONG,OPEN,4311.8,1,enterlong,0,651
SSE.ETF.510300,201801191340,LONG,CLOSE,4311,1,exitlong,0,655
SSE.ETF.510300,201801191345,LONG,OPEN,4316.8,1,enterlong,0,656
SSE.ETF.510300,201801191350,LONG,CLOSE,4318.6,1,exitlong,0,657
SSE.ETF.510300,201801191355,SHORT,OPEN,4309.8,1,entershort,0,658
SSE.ETF.510300,201801191400,SHORT,CLOSE,4309,1,exitshort,0,659
SSE.ETF.510300,201801191405,SHORT,OPEN,4310.4,1,entershort,0,660
