code,time,direct,action,price,qty,tag,fee,barno
SZSE.IDX.399658,201803231500,LONG,OPEN,4276.67,1,enterlong,0,53
SZSE.IDX.399658,201803261500,LONG,CLOSE,4184.98,1,exitlong,0,54
SZSE.IDX.399658,201803271500,LONG,OPEN,4370.43,1,enterlong,0,55
SZSE.IDX.399658,201803301500,LONG,CLOSE,4402.02,1,exitlong,0,58
SZSE.IDX.399658,201804021500,LONG,OPEN,4460.33,1,enterlong,0,59
SZSE.IDX.399658,201804031500,LONG,CLOSE,4367.84,1,exitlong,0,60
SZSE.IDX.399658,201804041500,LONG,OPEN,4411.1,1,enterlong,0,61
SZSE.IDX.399658,201804091500,LONG,CLOSE,4336.46,1,exitlong,0,62
SZSE.IDX.399658,201804101500,LONG,OPEN,4347.24,1,enterlong,0,63
SZSE.IDX.399658,201804111500,LONG,CLOSE,4386.9,1,exitlong,0,64
SZSE.IDX.399658,201804121500,LONG,OPEN,4404.76,1,enterlong,0,65
SZSE.IDX.399658,201804131500,LONG,CLOSE,4408.46,1,exitlong,0,66
SZSE.IDX.399658,201804161500,LONG,OPEN,4344.95,1,enterlong,0,67
SZSE.IDX.399658,201804171500,LONG,CLOSE,4346.87,1,exitlong,0,68
SZSE.IDX.399658,201804181500,LONG,OPEN,4248.05,1,enterlong,0,69
SZSE.IDX.399658,201804191500,LONG,CLOSE,4269.08,1,exitlong,0,70
SZSE.IDX.399658,201804201500,LONG,OPEN,4284.64,1,enterlong,0,71
SZSE.IDX.399658,201804231500,LONG,CLOSE,4203.67,1,exitlong,0,72
SZSE.IDX.399658,201804241500,SHORT,OPEN,4132.24,1,entershort,0,73
SZSE.IDX.399658,201804251500,SHORT,CLOSE,4203.13,1,exitshort,0,74
SZSE.IDX.399658,201804261500,LONG,OPEN,4225.6,1,enterlong,0,75
SZSE.IDX.399658,201804271500,LONG,CLOSE,4154.67,1,exitlong,0,76
SZSE.IDX.399658,201805021500,LONG,OPEN,4190.06,1,enterlong,0,77
SZSE.IDX.399658,201805041500,LONG,CLOSE,4242.49,1,exitlong,0,79
SZSE.IDX.399658,201805071500,LONG,OPEN,4298.92,1,enterlong,0,80
SZSE.IDX.399658,201805141500,LONG,CLOSE,4389.59,1,exitlong,0,85
SZSE.IDX.399658,201805151500,LONG,OPEN,4431.41,1,enterlong,0,86
SZSE.IDX.399658,201805161500,LONG,CLOSE,4444.23,1,exitlong,0,87
SZSE.IDX.399658,201805171500,LONG,OPEN,4456.91,1,enterlong,0,88
SZSE.IDX.399658,201805181500,LONG,CLOSE,4417.01,1,exitlong,0,89
SZSE.IDX.399658,201805211500,LONG,OPEN,4448.93,1,enterlong,0,90
SZSE.IDX.399658,201805231500,LONG,CLOSE,4489.5,1,exitlong,0,92
SZSE.IDX.399658,201805241500,SHORT,OPEN,4449.02,1,entershort,0,93
SZSE.IDX.399658,201805251500,SHORT,CLOSE,4425.57,1,exitshort,0,94
SZSE.IDX.399658,201805281500,LONG,OPEN,4378.19,1,enterlong,0,95
SZSE.IDX.399658,201805291500,LONG,CLOSE,4399.11,1,exitlong,0,96
SZSE.IDX.399658,201805301500,LONG,OPEN,4271.31,1,enterlong,0,97
SZSE.IDX.399658,201805311500,LONG,CLOSE,4274.43,1,exitlong,0,98
SZSE.IDX.399658,201806011500,LONG,OPEN,4306.26,1,enterlong,0,99
SZSE.IDX.399658,201806041500,LONG,CLOSE,4263.67,1,exitlong,0,100
SZSE.IDX.399658,201806051500,SHORT,OPEN,4265.49,1,entershort,0,101
SZSE.IDX.399658,201806061500,SHORT,CLOSE,4366.29,1,exitshort,0,102
SZSE.IDX.399658,201806071500,LONG,OPEN,4390.95,1,enterlong,0,103
SZSE.IDX.399658,201806081500,LONG,CLOSE,4334.63,1,exitlong,0,104
SZSE.IDX.399658,201806111500,SHORT,OPEN,4301.46,1,entershort,0,105
SZSE.IDX.399658,201806121500,SHORT,CLOSE,4275.32,1,exitshort,0,106
SZSE.IDX.399658,201806131500,LONG,OPEN,4321.5,1,enterlong,0,107
SZSE.IDX.399658,201806141500,LONG,CLOSE,4245.06,1,exitlong,0,108
SZSE.IDX.399658,201806151500,LONG,OPEN,4219.75,1,enterlong,0,109
SZSE.IDX.399658,201806191500,LONG,CLOSE,4078.18,1,exitlong,0,110
SZSE.IDX.399658,201806201500,SHORT,OPEN,3917.96,1,entershort,0,111
SZSE.IDX.399658,201806211500,SHORT,CLOSE,3995.61,1,exitshort,0,112
SZSE.IDX.399658,201806221500,SHORT,OPEN,3880.71,1,entershort,0,113
SZSE.IDX.399658,201806251500,SHORT,CLOSE,3984.65,1,exitshort,0,114
SZSE.IDX.399658,201806261500,SHORT,OPEN,3865.03,1,entershort,0,115
SZSE.IDX.399658,201806271500,SHORT,CLOSE,3924.42,1,exitshort,0,116
SZSE.IDX.399658,201806281500,LONG,OPEN,3831.51,1,enterlong,0,117
SZSE.IDX.399658,201806291500,LONG,CLOSE,3793.73,1,exitlong,0,118
SZSE.IDX.399658,201807021500,LONG,OPEN,3915.89,1,enterlong,0,119
SZSE.IDX.399658,201807031500,LONG,CLOSE,3847.43,1,exitlong,0,120
SZSE.IDX.399658,201807041500,LONG,OPEN,3833.42,1,enterlong,0,121
SZSE.IDX.399658,201807051500,LONG,CLOSE,3774.09,1,exitlong,0,122
SZSE.IDX.399658,201807061500,LONG,OPEN,3688.63,1,enterlong,0,123
SZSE.IDX.399658,201807091500,LONG,CLOSE,3731.22,1,exitlong,0,124
SZSE.IDX.399658,201807101500,LONG,OPEN,3821.05,1,enterlong,0,125
SZSE.IDX.399658,201807121500,LONG,CLOSE,3787.59,1,exitlong,0,127
SZSE.IDX.399658,201807131500,LONG,OPEN,3891.03,1,enterlong,0,128
SZSE.IDX.399658,201807171500,LONG,CLOSE,3913.74,1,exitlong,0,130
SZSE.IDX.399658,201807181500,SHORT,OPEN,3905.17,1,entershort,0,131
SZSE.IDX.399658,201807191500,SHORT,CLOSE,3878.58,1,exitshort,0,132
SZSE.IDX.399658,201807201500,LONG,OPEN,3845.36,1,enterlong,0,133
SZSE.IDX.399658,201807231500,LONG,CLOSE,3862.78,1,exitlong,0,134
SZSE.IDX.399658,201807241500,LONG,OPEN,3905.84,1,enterlong,0,135
SZSE.IDX.399658,201807271500,LONG,CLOSE,3909.54,1,exitlong,0,138
SZSE.IDX.399658,201807301500,SHORT,OPEN,3886.84,1,entershort,0,139
SZSE.IDX.399658,201807311500,SHORT,CLOSE,3840.07,1,exitshort,0,140
SZSE.IDX.399658,201808011500,LONG,OPEN,3832.8,1,enterlong,0,141
SZSE.IDX.399658,201808021500,LONG,CLOSE,3739.41,1,exitlong,0,142
SZSE.IDX.399658,201808031500,SHORT,OPEN,3651.27,1,entershort,0,143
SZSE.IDX.399658,201808081500,SHORT,CLOSE,3574.38,1,exitshort,0,146
SZSE.IDX.399658,201808091500,SHORT,OPEN,3500.04,1,entershort,0,147
SZSE.IDX.399658,201808101500,SHORT,CLOSE,3620.99,1,exitshort,0,148
SZSE.IDX.399658,201808131500,LONG,OPEN,3609.86,1,enterlong,0,149
SZSE.IDX.399658,201808151500,LONG,CLOSE,3658.47,1,exitlong,0,151
SZSE.IDX.399658,201808161500,SHORT,OPEN,3522.31,1,entershort,0,152
SZSE.IDX.399658,201808171500,SHORT,CLOSE,3548,1,exitshort,0,153
SZSE.IDX.399658,201808201500,SHORT,OPEN,3465.1,1,entershort,0,154
SZSE.IDX.399658,201808221500,SHORT,CLOSE,3524.46,1,exitshort,0,156
SZSE.IDX.399658,201808231500,SHORT,OPEN,3485.33,1,entershort,0,157
SZSE.IDX.399658,201808241500,SHORT,CLOSE,3502.29,1,exitshort,0,158
SZSE.IDX.399658,201808271500,LONG,OPEN,3505.44,1,enterlong,0,159
SZSE.IDX.399658,201808301500,LONG,CLOSE,3562,1,exitlong,0,162
SZSE.IDX.399658,201808311500,LONG,OPEN,3504.9,1,enterlong,0,163
SZSE.IDX.399658,201809031500,LONG,CLOSE,3452.55,1,exitlong,0,164
SZSE.IDX.399658,201809041500,SHORT,OPEN,3458.6,1,entershort,0,165
SZSE.IDX.399658,201809051500,SHORT,CLOSE,3486.81,1,exitshort,0,166
SZSE.IDX.399658,201809061500,LONG,OPEN,3423.6,1,enterlong,0,167
SZSE.IDX.399658,201809071500,LONG,CLOSE,3410.38,1,exitlong,0,168
SZSE.IDX.399658,201809101500,LONG,OPEN,3389.69,1,enterlong,0,169
SZSE.IDX.399658,201809111500,LONG,CLOSE,3321.68,1,exitlong,0,170
SZSE.IDX.399658,201809121500,LONG,OPEN,3332.18,1,enterlong,0,171
SZSE.IDX.399658,201809131500,LONG,CLOSE,3362.18,1,exitlong,0,172
SZSE.IDX.399658,201809141500,SHORT,OPEN,3346.42,1,entershort,0,173
SZSE.IDX.399658,201809191500,SHORT,CLOSE,3314.54,1,exitshort,0,176
SZSE.IDX.399658,201809201500,LONG,OPEN,3378.45,1,enterlong,0,177
SZSE.IDX.399658,201809251500,LONG,CLOSE,3423.44,1,exitlong,0,179
SZSE.IDX.399658,201809261500,LONG,OPEN,3442.14,1,enterlong,0,180
SZSE.IDX.399658,201809281500,LONG,CLOSE,3436.62,1,exitlong,0,182
SZSE.IDX.399658,201810081500,LONG,OPEN,3393.23,1,enterlong,0,183
SZSE.IDX.399658,201810091500,LONG,CLOSE,3328.98,1,exitlong,0,184
SZSE.IDX.399658,201810101500,LONG,OPEN,3304.08,1,enterlong,0,185
SZSE.IDX.399658,201810111500,LONG,CLOSE,3158.4,1,exitlong,0,186
SZSE.IDX.399658,201810121500,LONG,OPEN,3048.7,1,enterlong,0,187
SZSE.IDX.399658,201810151500,LONG,CLOSE,3089.21,1,exitlong,0,188
